Country,Year,Survey,Valid records (LIS),LIS ceiling (PPP/day),Welfare share above ceiling (%),mean_ppp_day original (LIS),mean_ppp_day LIS-capped,mean_ppp_day change (%) (LIS),gini original (LIS),gini LIS-capped,gini change (%) (LIS),mld original (LIS),mld LIS-capped,mld change (%) (LIS),atkinson_2 original (LIS),atkinson_2 LIS-capped,atkinson_2 change (%) (LIS),Valid records (outdetect),Median log welfare,MAD log welfare,Robust scale (1.4826*MAD),outdetect threshold (PPP/day),Records flagged (top),Population share flagged (%),Welfare share flagged (%),mean_ppp_day original (outdetect),mean_ppp_day outdetect-capped,mean_ppp_day change (%) (outdetect),gini original (outdetect),gini outdetect-capped,gini change (%) (outdetect),mld original (outdetect),mld outdetect-capped,mld change (%) (outdetect),atkinson_2 original (outdetect),atkinson_2 outdetect-capped,atkinson_2 change (%) (outdetect),Flagged by LIS,Flagged by outdetect,Flagged by both (always problematic),welfare_type
COL,2016,GEIH,191260,535.1590578841252,0.4837430555801421,15.404122057979498,15.383542615206796,-0.1335969858927588,0.5043496852043841,0.5036866898518682,-0.1314554904990661,0.4585725038413319,0.4572647643056915,-0.285176177089963,0.6169050098106446,0.6163926195410877,-0.0830582117843592,191260,2.26715679349345,0.5726345180698205,0.8489879364903158,123.23838916956346,2338,0.7101816623799168,9.019248042294285,15.404122057979498,14.890002521727194,-3.3375451993772343,0.5043496852043841,0.4873448163306936,-3.371642606815417,0.4585725038413319,0.427398349933513,-6.798086157953631,0.6169050098106446,0.603716455834999,-2.137858141189952,False,False,False,income
SLV,1995,EHPM,5277,280.8925184894034,0.4834976439197818,8.936353996404758,8.928902732756903,-0.0833814735948568,0.4959270313191878,0.4955064604574377,-0.0848049884740742,0.4569917536379821,0.4561812770800284,-0.1773503682510169,0.6409635982282909,0.6406640658069769,-0.0467315807234469,5277,1.768630172501262,0.5556746916248831,0.8238432978030517,69.4189625589499,66,0.7347613069447468,9.098511057090468,8.936353996404758,8.63334251650675,-3.3907730157054616,0.4959270313191878,0.4783408577991868,-3.546121185050355,0.4569917536379821,0.4253251622839382,-6.929357280947668,0.6409635982282909,0.6283975308577769,-1.9604962598887328,False,False,False,income
MYS,2016,HIS,77110,674.6827785042913,0.4827290441743579,29.36365161237669,29.31009359864219,-0.1823956176892016,0.4106639836522865,0.4095872138564292,-0.2622021503519423,0.2857457340936742,0.2839732504280987,-0.6203010068365211,0.416596713890997,0.4155312551137536,-0.2557530440631783,77110,3.0738493472089514,0.4898499234175486,0.7262514964588576,191.06311845779328,419,0.4075846377278147,4.183979573205375,29.36365161237669,28.91382634616532,-1.5319118757755823,0.4106639836522865,0.4015200987159719,-2.226609905011001,0.2857457340936742,0.2718034023011761,-4.879279068406817,0.416596713890997,0.4075785616728848,-2.16471995995432,False,False,False,income
TCD,2003,ECOSIT-II,6694,49.67319252276143,0.4799557132890228,2.509734117908001,2.5059142938057364,-0.1522003496310264,0.3982457013900606,0.3973286254849529,-0.2302789212555667,0.2676823670588594,0.2662207217570379,-0.5460371999400637,0.4017165784807618,0.4008055111154341,-0.2267935689319045,6694,0.6130858810314652,0.4623322304492274,0.6854537648640245,14.431988631965282,175,0.552685868516976,4.636310856233506,2.509734117908001,2.4731386042516847,-1.4581430516958926,0.3982457013900606,0.3893716018933892,-2.22829762272303,0.2676823670588594,0.2546722703162805,-4.860274094826044,0.4017165784807618,0.3929429902817321,-2.184024426427777,False,False,False,consumption
MYS,2004,HIS,30856,598.2557015412087,0.4731090205227841,16.59555310440701,16.536577207931185,-0.3553716836359299,0.4641620240308785,0.4622510633724418,-0.4117012076605197,0.3742938225575436,0.3707652338737692,-0.9427322790591552,0.5052732965461226,0.5035090152050353,-0.3491736755429797,30856,2.41031597749602,0.5675489382450087,0.84144805584205,139.02588586296835,145,0.3155069654225259,4.476401943907417,16.59555310440701,16.291305796277182,-1.833306224961151,0.4641620240308785,0.454174923511458,-2.1516410223935134,0.3742938225575436,0.3570016657510519,-4.619941811578565,0.5052732965461226,0.496059849517852,-1.8234581346868397,False,False,False,income
BOL,2008,EH,3617,703.6676089041414,0.4715788671237856,15.60553226884763,15.57153410336951,-0.2178596980379143,0.5081477114095344,0.5070739073685866,-0.2113173033819637,0.5032511860594888,0.5011015570209745,-0.4271483303092016,0.6892206274116893,0.6885421323587262,-0.0984438111655383,3617,2.309818334181109,0.6075310428475591,0.9007255241257912,150.20408057314154,37,0.3681257388991054,5.381203881153756,15.60553226884763,15.318706642188182,-1.8379740063850347,0.5081477114095344,0.4989655985280504,-1.8069771201003728,0.5032511860594888,0.4859127622101455,-3.4452822625426816,0.6892206274116893,0.6834109657661567,-0.8429320618784097,False,False,False,income
BRA,2011,PNAD,92784,775.8950194615626,0.4715345525923407,18.420032593057236,18.39278153354661,-0.1479425151554414,0.5282450166128493,0.5275460983572755,-0.1323094839692618,0.5154140610609153,0.5139573791454803,-0.2826236273873683,0.6535866721827728,0.6530734705710391,-0.0785208195907216,92784,2.4092765192434458,0.6069694388891302,0.8998928900970244,165.4973511469279,992,0.5809439783828704,8.08290278898092,18.420032593057236,17.892606160733045,-2.863330613882742,0.5282450166128493,0.5144100302194561,-2.619047214511228,0.5154140610609153,0.4884546200705779,-5.230637467446019,0.6535866721827728,0.643396729797851,-1.559080504333199,False,False,False,income
SLV,2006,EHPM,15521,241.2581652795673,0.4708367284907124,9.91536929537719,9.899141299876426,-0.1636650639762815,0.456613179459113,0.455722548193834,-0.1950515896921745,0.3659173961028437,0.3643318157653232,-0.4333164682541635,0.5176823594908888,0.5168920812192115,-0.1526569830300084,15521,1.916169725527528,0.5113411520213567,0.7581143919868634,66.05666283386782,109,0.7602710326924004,7.801954329186609,9.91536929537719,9.643986384070852,-2.7369924732189466,0.456613179459113,0.4414165521479621,-3.3281184150558807,0.3659173961028437,0.3409413786224047,-6.825588984410924,0.5176823594908888,0.5041843852419883,-2.6073853979059702,False,False,False,income
KEN,1997,WMS-III,10068,107.40097672817632,0.4701585983527119,5.083878454274353,5.072080087053425,-0.2320741403840642,0.44983076519249,0.4485511197025242,-0.2844726481564974,0.3387168952244752,0.3364570520144763,-0.667177587495682,0.4444558566327897,0.4431641933892191,-0.2906167675135074,10068,1.2347314235788416,0.4892236484297187,0.725322981161901,30.28644846417634,192,1.18729913637216,10.867094643998083,5.083878454274353,4.890999312115497,-3.793936930114639,0.44983076519249,0.4283183570722899,-4.782333665193961,0.3387168952244752,0.3042119614673997,-10.186953837719948,0.4444558566327897,0.422713239293317,-4.891963288366896,False,False,False,consumption
COL,2011,GEIH,186554,607.8547914578373,0.470118788552962,14.311219063237962,14.28916822664238,-0.1540807704650704,0.5339683666629083,0.5332492548995978,-0.1346731020424596,0.5170430705269884,0.5155277493389372,-0.2930744602198665,0.6475722676861032,0.6470284669306547,-0.0839753001455112,186554,2.1138110313153917,0.608772645451582,0.9025663241465156,124.15241993064892,2071,0.6750396935281054,9.590752718944984,14.311219063237962,13.776743546823871,-3.7346609960504873,0.5339683666629083,0.5159987781883546,-3.3652908292782446,0.5170430705269884,0.4817303137156505,-6.829751489628477,0.6475722676861032,0.6339292997183852,-2.106786940779115,False,False,False,income
KAZ,2013,HBS,47535,97.66650456739812,0.4691121268582144,12.570521165550826,12.547528725406412,-0.1829076125135054,0.2706542803451178,0.2693180296815896,-0.4937112621401729,0.1184704495898194,0.1167767697038866,-1.4296222322080054,0.1996097699541491,0.1981510567930958,-0.7307824468653745,47535,2.381576739557022,0.310923303870283,0.4609748903180815,43.1421902539967,518,0.6240044385268823,2.9566155909700345,12.570521165550826,12.468068358966612,-0.8150243353869935,0.2706542803451178,0.2646785132290322,-2.207896770915929,0.1184704495898194,0.111858568330124,-5.58103837926478,0.1996097699541491,0.1932597877428977,-3.181198101029814,False,False,False,consumption
PHL,2012,FIES,80207,178.52144898802408,0.4685750776018804,7.031300131787995,7.022333876008808,-0.127519172999746,0.4475929074580206,0.4468876764201285,-0.1575608161213382,0.3327165551775084,0.3314796282743655,-0.3717659623167835,0.4436731071561942,0.4429631634073059,-0.1600150510448705,80207,1.5366437682272014,0.5078690671161148,0.7529666789063517,44.50243046831611,795,0.70937657178522,6.670374848449953,7.031300131787995,6.877975871895423,-2.180596148917102,0.4475929074580206,0.435340796058986,-2.7373336786360336,0.3327165551775084,0.3129784672462166,-5.932403309706458,0.4436731071561942,0.4313579975282247,-2.7757169477558685,False,False,False,consumption
ITA,2008,EU-SILC,18079,599.5170800955349,0.4668551185255915,49.64421307449207,49.58557562481498,-0.1181153774944654,0.3264677588934542,0.3256715150514055,-0.2438966238955786,0.1960798958278635,0.1949797273997542,-0.561081707772404,0.4222801417915558,0.4215988738814723,-0.16133079504832,18079,3.7564876367912015,0.3794239426457806,0.5625339373666343,231.3864945321685,143,0.4207197864798597,2.853457754768913,49.64421307449207,49.20112519246295,-0.892526751031919,0.3264677588934542,0.3204164575966772,-1.8535678124196984,0.1960798958278635,0.1884135839228844,-3.9097898704053216,0.4222801417915558,0.4171475987825882,-1.2154355606665224,False,False,False,income
CRI,1993,EHPM,4143,370.625284861355,0.4660776806750868,11.81919236756561,11.804680510847206,-0.1227821349132685,0.4468553990399295,0.4461755201870426,-0.1521473958572716,0.366304195603131,0.3651088837349445,-0.3263167287009483,0.583258363237426,0.582746208146434,-0.0878093008644165,4143,2.1154650545748943,0.5355182195867858,0.7939593123593686,89.77827249672349,31,0.2397973370934863,3.052956734054185,11.81919236756561,11.673643445004874,-1.231462506356629,0.4468553990399295,0.4399705293491411,-1.5407377208780604,0.366304195603131,0.3549058521832853,-3.111715223757672,0.583258363237426,0.5780786603304173,-0.8880632038018699,False,False,False,income
AUT,2019,EU-SILC,5944,701.8811918239994,0.4659592642825575,64.96462099192709,64.88161290209078,-0.1277743001789066,0.3074504843486987,0.3065646712019891,-0.2881157102699094,0.1813287408001662,0.1801422707193003,-0.6543199250324427,0.803600876653622,0.8033498738513101,-0.0312347596430173,5944,4.034517283588616,0.3618697422101444,0.5365080798007601,282.6025583160365,41,0.5162841200416535,3.308587340017841,64.96462099192709,64.27424189771479,-1.0627001030269922,0.3074504843486987,0.300034911492951,-2.411956797354464,0.1813287408001662,0.1723343096656235,-4.960289855238676,0.803600876653622,0.8015027389865692,-0.261092008235475,False,False,False,income
ITA,2010,EU-SILC,16726,632.6560800628681,0.4656543253425804,49.481361879215065,49.42034941364881,-0.1233039335400421,0.3357113626316381,0.3348914035996276,-0.2442452425747032,0.2118203853448976,0.2106592300002998,-0.5481792239718342,0.5844495897410229,0.5839373358503384,-0.0876472324861321,16726,3.740565046534921,0.3894990219236929,0.5774712499040671,238.1685928581636,124,0.3777406444277029,2.859621932696056,49.481361879215065,48.96604157980714,-1.0414432421359645,0.3357113626316381,0.3287355490672491,-2.077920005359868,0.2118203853448976,0.2027475457704803,-4.283270262040362,0.5844495897410229,0.5801127507219537,-0.7420381663696518,False,False,False,income
PRT,2021,EU-SILC,9030,397.75824640425554,0.465617987585358,36.58250670828752,36.547568108724974,-0.0955063026193081,0.3466863135879384,0.3460619404554739,-0.1800974275571354,0.2175985266699109,0.2167162071030994,-0.4054804875356366,0.417265514103521,0.4167103744317409,-0.1330423083184095,9030,3.392333547353238,0.368745702124996,0.5467023779705191,153.30672931052294,115,0.7721512193038714,4.5149066230763575,36.58250670828752,36.11460046967378,-1.2790436761069055,0.3466863135879384,0.3382656677280242,-2.4288948048646453,0.2175985266699109,0.2069368829324198,-4.899685627772865,0.417265514103521,0.4098573532804679,-1.775406922608791,False,False,False,income
MDA,2018,HBS,5140,77.15115817585585,0.4652857949505121,11.911888290169236,11.9018571650005,-0.084211041309179,0.2566164808352444,0.2559903933938801,-0.2439778767624689,0.1068857842955424,0.1061601591960279,-0.6788789587847233,0.1827357133716454,0.1820577865888528,-0.3709875701274567,5140,2.341408265027073,0.2821430196628189,0.4183052409520953,36.46394586485762,61,0.957767503100107,3.748519694326272,11.911888290169236,11.814608635487716,-0.8166602331370454,0.2566164808352444,0.2505253172315497,-2.3736447417052275,0.1068857842955424,0.1006976547709808,-5.789478521719261,0.1827357133716454,0.1763602524367995,-3.48889706188934,False,False,False,consumption
IND,2018,CPHS,4869314,48.03647856453645,0.4644155763820581,4.941620869296294,4.9359850602294735,-0.11404778342744,0.3454993196663976,0.3447522065664901,-0.2162415545792884,0.1935856205211485,0.1925343712554732,-0.5430409876752695,0.2947885273635795,0.293987038398761,-0.2718860777882081,4869314,1.334096285677463,0.3502652231316321,0.5193032198149578,18.02943941828007,208169,1.5651834137386167,7.857882060286541,4.941620869296294,4.835507924885457,-2.147330748705289,0.3454993196663976,0.3312895868067856,-4.112810662936283,0.1935856205211485,0.176239231072254,-8.960577444851857,0.2947885273635795,0.2797929502209282,-5.0868930608538925,False,False,False,consumption
MDA,2015,HBS,5069,88.04596890027845,0.4643885911728071,11.800105079141009,11.7897169828901,-0.0880339300475707,0.2702815804579412,0.2696389194038687,-0.2377746396863722,0.1187501554117718,0.1179723673510326,-0.6549785623792381,0.2017357043232438,0.2010400924969743,-0.3448134422228799,5069,2.327747175295524,0.3037202166596517,0.4502955932195996,39.59227228718548,49,0.7648464890705203,3.3704452224021595,11.800105079141009,11.705209105794443,-0.8041960025789163,0.2702815804579412,0.264390223922389,-2.17971070228703,0.1187501554117718,0.1124601329943026,-5.2968540509763296,0.2017357043232438,0.1955354127954238,-3.073472565810742,False,False,False,consumption
KGZ,2016,KIHS,19963,40.950662692489296,0.4637341975142976,6.2206947792410086,6.211356424750079,-0.1501175483177963,0.2678076786575225,0.2667071903138792,-0.4109248656199327,0.1162283796030851,0.1148859638755213,-1.154981022834678,0.1959258918092623,0.194728860416304,-0.6109613088420618,19963,1.6688178994325256,0.2857980893643619,0.4237242472916029,18.915669285491266,542,1.0791073705425864,4.370730113407469,6.2206947792410086,6.152925380708751,-1.0894184803666884,0.2678076786575225,0.2597905540858916,-2.993612659584488,0.1162283796030851,0.1078921763541234,-7.1722614368621045,0.1959258918092623,0.187515830982297,-4.292470356675793,False,False,False,consumption
KAZ,2018,HBS,47267,90.87246273333383,0.4635203031255895,12.426412877507133,12.410148043866942,-0.1308892099475489,0.2779287457406912,0.2769826369467268,-0.3404141559531615,0.1243339109816288,0.1231528068805061,-0.9499452657748542,0.2046633409827482,0.2036295543841948,-0.5051156663373857,47267,2.3435037930432485,0.3000662077033396,0.4448781595409712,39.57265192261756,902,1.0822218102669352,4.607573323701386,12.426412877507133,12.282120662677702,-1.161173512032665,0.2779287457406912,0.2694973168672352,-3.0336656436835807,0.1243339109816288,0.1153290402343483,-7.242489740880941,0.2046633409827482,0.1957458726813935,-4.357140002960436,False,False,False,consumption
POL,2007,HBS,37336,199.70070706945185,0.4608355365231391,16.7567445864222,16.728322242199386,-0.1696173387153332,0.3350893889562734,0.3339598987841272,-0.3370713037688988,0.1854679554140959,0.1838722498675524,-0.8603672494155057,0.2946144600209083,0.2934191870941638,-0.4057074885800427,37336,2.6136281206766565,0.3825549643778707,0.5671759901866311,74.82530210638181,324,0.6309274714582915,4.1156795091348615,16.7567445864222,16.53918406967158,-1.2983459622993077,0.3350893889562734,0.326375423673413,-2.600489770804859,0.1854679554140959,0.1743719394243181,-5.982713275187379,0.2946144600209083,0.2855036910249667,-3.0924378237561667,False,False,False,consumption
COL,2013,GEIH,187929,639.8886500070071,0.4600289718901612,15.242745500346585,15.21998910270228,-0.1492932991880469,0.5251834193605969,0.5244735427404918,-0.1351673708528844,0.5027068523055482,0.5012379861773684,-0.2921913877726667,0.6489131598075123,0.6483882837338655,-0.0808854105844525,187929,2.2110180039808034,0.6069516637775663,0.8998665367166196,135.72321310244365,1754,0.5924630220477549,8.529677089226482,15.242745500346585,14.746698379601472,-3.254316098985144,0.5251834193605969,0.5092958695004609,-3.0251430784846267,0.5027068523055482,0.4719825684299259,-6.111769460613581,0.6489131598075123,0.6371279694649324,-1.816142909796392,False,False,False,income
MNG,2018,HSES,16444,119.15835139141126,0.4564560956046921,9.86178664675538,9.847037942233568,-0.1495540823392649,0.3274099040029111,0.3264027127880914,-0.3076239302799988,0.1767222639096743,0.1753160695678151,-0.7957086508228683,0.2847886640601706,0.283720357683591,-0.3751225071072062,16444,2.0917597878501395,0.38255877558217,0.5671816406781252,44.40289677030957,108,0.4083579246621918,2.938147674732844,9.86178664675538,9.753355539447751,-1.0995077382180196,0.3274099040029111,0.3199526865150468,-2.2776395572316037,0.1767222639096743,0.1672822475493798,-5.341724438930628,0.2847886640601706,0.2769741153128507,-2.743981672553097,False,False,False,consumption
NLD,2011,EU-SILC,9807,444.7538269839772,0.4562925350803832,56.27433566641417,56.18299518865849,-0.162312849497026,0.2784524730033648,0.2772796293151781,-0.4212006722499217,0.1322454408994189,0.1307493801802635,-1.1312758375491172,0.2503696459956863,0.2491573674278319,-0.4841955034258882,9807,3.9038674329662526,0.3143820894928937,0.4661028858821642,200.7732357051128,95,0.5500463049673406,2.857589826865487,56.27433566641417,55.77059173963392,-0.8951574830956099,0.2784524730033648,0.2719554081899539,-2.333276032112108,0.1322454408994189,0.1249654244342668,-5.5049281212567465,0.2503696459956863,0.2438062459404625,-2.621483937927882,False,False,False,income
TLS,2007,TLSLS,4476,22.951903769465485,0.4531759529791915,2.796831930749104,2.793578173475288,-0.1163372470845858,0.2782331595155665,0.2773926900554416,-0.3020737936442197,0.1249402286723366,0.123880713992248,-0.8480172410018749,0.2079111552610225,0.2069947879897155,-0.4407494490406782,4476,0.8728248988047028,0.3196487099979777,0.4739111774430016,9.920054657732887,62,0.526628279163752,2.853115042694981,2.796831930749104,2.7692769113501265,-0.985222569008526,0.2782331595155665,0.2710758376480325,-2.572418715294611,0.1249402286723366,0.1169712878545684,-6.378202523277954,0.2079111552610225,0.2002900208470283,-3.665572635785841,False,False,False,consumption
BGD,2022,HIES,14265,61.05097369587995,0.451918321076299,5.979806601909647,5.974935031082177,-0.0814670298185604,0.3337315487510511,0.3331885374246436,-0.1627090182033108,0.1816952086598819,0.1809509801233173,-0.4096027308886141,0.2803148438683749,0.2797312696261592,-0.2081852798668348,14265,1.5647943649082114,0.3604794646009102,0.5344468542173094,23.76312305487277,165,1.177103635792759,6.508390396101023,5.979806601909647,5.87033402878236,-1.8307042420456776,0.3337315487510511,0.3214157610299362,-3.6903276801984353,0.1816952086598819,0.1666965318553042,-8.254855433559637,0.2803148438683749,0.2672616640980469,-4.656613824010414,False,False,False,consumption
POL,2011,HBS,37343,211.38790175334395,0.4509193795052672,18.172450334878647,18.151406440100583,-0.1158010856558755,0.3277634344867435,0.3269842177515397,-0.2377375427566996,0.177794584822112,0.176710247479249,-0.6098820973360786,0.286542217104483,0.2857176496188017,-0.2877647468542466,37343,2.71158272189401,0.3776240303712077,0.5598653874283526,80.73554075236603,314,0.5438388900889325,3.582824322667661,18.172450334878647,17.96043463299088,-1.1666874746155909,0.3277634344867435,0.3198561973754894,-2.412482992081255,0.177794584822112,0.1678877551027215,-5.572064936231058,0.286542217104483,0.2782814620125415,-2.8829103004145877,False,False,False,consumption
PAK,1990,HIES,5973,21.826611600430045,0.4493458083717233,2.170585568446432,2.167562887925354,-0.1392564552634367,0.332486608672359,0.3315561623141513,-0.2798447618456157,0.1816175542772629,0.1803378564443528,-0.7046113124926312,0.2833289176650828,0.2823343668024615,-0.3510234221121733,5973,0.5700235188477601,0.3592796198755599,0.5326679644275051,8.741024584376126,87,1.2338435429759678,6.844551891491199,2.170585568446432,2.129869280289164,-1.8758204582743356,0.332486608672359,0.3198321513710721,-3.806005105534016,0.1816175542772629,0.1661459246130119,-8.518796393784445,0.2833289176650828,0.2699841288793296,-4.709998857768472,False,False,False,consumption
COD,2012,E123,21232,45.63926029619597,0.4489796528086871,2.0309377824916206,2.029415650424927,-0.0749472524375516,0.4209970922924836,0.4205628962466886,-0.1031351650033096,0.3026011248078795,0.301880382823346,-0.2381821895047542,0.4405978486232481,0.4401786340174894,-0.0951467663922067,21232,0.38071288909659,0.4900466798025258,0.7265432074752247,12.94024874088735,245,0.4450804802941941,4.094772904975052,2.0309377824916206,2.0053700137044577,-1.2589144289686494,0.4209970922924836,0.4136360538767442,-1.7484772580389718,0.3026011248078795,0.291267183280695,-3.7455054188514247,0.4405978486232481,0.4335155799025766,-1.6074224472047982,False,False,False,consumption
BRA,2009,PNAD,102201,791.2911048830671,0.4482724215602203,17.097842330690046,17.06016847330719,-0.2203427581925487,0.5360110471331534,0.5349864957358494,-0.1911437092171453,0.5319850751573627,0.5298103514508012,-0.4087941200076272,0.6759316434658941,0.6752160551640507,-0.1058669628446695,102201,2.3156111890624977,0.6267148271399967,0.9291674027177592,164.53336842709714,955,0.4680848591109386,7.055717133775946,17.097842330690046,16.66162272565001,-2.551313765813812,0.5360110471331534,0.5239108122056064,-2.2574599893537384,0.5319850751573627,0.5078190566394278,-4.542612123241707,0.6759316434658941,0.6674610174005462,-1.253177913363257,False,False,False,income
BEN,2018,EHCVM,8012,68.24345994370904,0.4476456338946141,4.658511326484804,4.651286012185659,-0.155099210729992,0.3794864451056848,0.3785227029694309,-0.2539595679064477,0.2366262710343045,0.2351480988112144,-0.6246864376592387,0.3481111366603118,0.3471001241372637,-0.2904280893588851,8012,1.2475587368783874,0.4169399335527054,0.618155145485241,22.242929288781664,159,0.9408468339714444,6.571728128361509,4.658511326484804,4.561638523275306,-2.0794798256419837,0.3794864451056848,0.3663943454946473,-3.4499518441011623,0.2366262710343045,0.2186401532312243,-7.601065479526881,0.3481111366603118,0.334477479104486,-3.916466932550211,False,False,False,consumption
TUR,2020,SILC-C,25580,607.396794000141,0.4471113971256519,25.160576485648573,25.135577889173213,-0.0993562150279792,0.4383385320071888,0.4377800092630152,-0.1274181262633122,0.3338960847147874,0.3329358147519081,-0.2875954546455617,0.4780377824130236,0.4775189835686205,-0.1085267448493909,25580,2.8829062542476613,0.5029160809036637,0.7456233815477717,167.29795742973764,148,0.6088724809766513,6.674467316058844,25.160576485648573,24.49987325560768,-2.6259463109589487,0.4383385320071888,0.4232609916368492,-3.4397022550808565,0.3338960847147874,0.3098280783453564,-7.208232582298701,0.4780377824130236,0.4640381537014025,-2.9285611360997943,False,False,False,income
CAF,2021,EHCVM,6410,51.400934207598375,0.44479511757146,2.2406651998896736,2.235701576764683,-0.2215245332160775,0.430464248782386,0.4291998922005534,-0.2937193008267003,0.3144016886098554,0.3122393059283742,-0.6877770571278585,0.4453317891745602,0.4441008366920136,-0.2764124440404747,6410,0.4489029258143791,0.4957149219449055,0.7349469432755169,14.207127220716924,101,0.6167149433577257,5.5082437828915465,2.2406651998896736,2.204861374913341,-1.5979105213083988,0.430464248782386,0.4212533807475194,-2.1397521538479736,0.3144016886098554,0.2999641159190767,-4.592078609569561,0.4453317891745602,0.4363884866548898,-2.008233577092511,False,False,False,consumption
CZE,2013,EU-SILC,7932,184.9555197041448,0.4444869930062748,31.239332248140265,31.20782991278802,-0.100841897329984,0.2611001751458464,0.2603546312799319,-0.2855393970907727,0.1184370608477758,0.1175659631057768,-0.7354942243278151,0.2430070824502676,0.2422541167369141,-0.309853402526894,7932,3.3293529812783187,0.2708669682991123,0.4015873672002638,93.14105670955354,124,1.2067036139862717,4.763700203114276,31.239332248140265,30.87512061180325,-1.1658752288429386,0.2611001751458464,0.2524473204829326,-3.313998030863219,0.1184370608477758,0.1097086393886832,-7.369670774176851,0.2430070824502676,0.2345470495655299,-3.4813935459963363,False,False,False,income
KAZ,2016,HBS,47429,81.12922124172393,0.4444787292209031,10.840452437794085,10.816477755248414,-0.2211594274615813,0.2722532512481328,0.2706405094252825,-0.5923682510518335,0.1199828830531197,0.117939420772775,-1.7031281699073642,0.2015716820064871,0.1998117308118089,-0.8731143071086578,47429,2.2290549538579705,0.3055012659449048,0.4529361768899158,36.15674390258493,481,0.644622123706241,3.026904229008049,10.840452437794085,10.74539669491876,-0.8768613987357399,0.2722532512481328,0.2658355039321014,-2.357271138768602,0.1199828830531197,0.1128943755596165,-5.907932292612872,0.2015716820064871,0.1947620133073404,-3.378286389914398,False,False,False,consumption
ITA,2009,EU-SILC,17677,607.8205492828899,0.4440530044426463,48.90970149293842,48.84245752340734,-0.137485953662575,0.3355015904306981,0.334586950296791,-0.2726187177631622,0.2080452244598087,0.2067548229834419,-0.6202504670402176,0.5567716599230922,0.5561625283201399,-0.1094042040567289,17677,3.7290812001675295,0.3856767901193532,0.571804409030953,231.48022003451845,149,0.4447571993449981,3.2072905881102485,48.90970149293842,48.37055018394575,-1.1023402158169215,0.3355015904306981,0.3281160283110855,-2.201349361751592,0.2080452244598087,0.1985407476631535,-4.568466698206453,0.5567716599230922,0.5518808307027289,-0.8784263949495719,False,False,False,income
COL,2008,GEIH,198215,640.2701279894194,0.4423640745932489,12.68759157230634,12.674163516767209,-0.1058361270742769,0.5513871034112543,0.5509118360051338,-0.0861948716573413,0.564951179913918,0.5639084046192686,-0.1845779479225484,0.6887682454306372,0.6884385256106795,-0.0478709380325015,198215,1.9674052318790067,0.6406697016742282,0.9498568997022108,123.590778048957,1781,0.5714979214495429,8.82654298901477,12.68759157230634,12.274034575559211,-3.259539010144452,0.5513871034112543,0.5363519228325413,-2.7267922092655383,0.564951179913918,0.5339896450525385,-5.480391220016045,0.6887682454306372,0.6782981420979346,-1.520119924541008,False,False,False,income
NAM,2009,NHIES,9649,314.65967194634885,0.4416040047131679,8.061874748867039,8.056317373150433,-0.0689340369296465,0.6096517546913307,0.6093825252033542,-0.0441611929933305,0.6598652100338878,0.6591910215768348,-0.1021706322444693,0.6538840164396795,0.6536453018056306,-0.0365071829326324,9649,1.2613847839106782,0.6047783190647801,0.8966443358454429,52.00385193167019,353,2.2469287881441846,25.89637620756972,8.061874748867039,7.142630854513938,-11.402358917598976,0.6096517546913307,0.5608611074478073,-8.003035645854306,0.6598652100338878,0.5500979622112405,-16.63479846391812,0.6538840164396795,0.6095082331590442,-6.786491513014214,False,True,False,consumption
AUT,2009,EU-SILC,5845,535.0957598598752,0.4410310936438856,60.331307197466856,60.2511009435603,-0.1329430069267889,0.3042058315457032,0.3032799069647818,-0.3043743692278111,0.1733766687954192,0.1721658932915084,-0.6983497331694011,0.6057798656837043,0.6052567926113119,-0.0863470547674993,5845,3.967248196001332,0.3306631925895611,0.4902412493332833,229.9753073935204,53,0.72237793359538,3.8653412880621327,60.331307197466856,59.6605871440645,-1.1117280307006427,0.3042058315457032,0.2964183174706055,-2.5599489778116657,0.1733766687954192,0.1643046143997057,-5.232569329393611,0.6057798656837043,0.6014154403810197,-0.7204639094035903,False,False,False,income
SWE,2005,EU-SILC,6075,303.6330008045204,0.4403923795276891,41.078378774518654,40.975158764592514,-0.2512757635658391,0.2595816927249493,0.2577169202961611,-0.7183759413897262,0.1203905640766711,0.1180658054061893,-1.931014019505073,0.3618977640527048,0.3602970745011491,-0.4423043496125545,6075,3.600566592187842,0.2989421407950101,0.443211617942682,138.40739114934527,28,0.3749352204034563,1.8949521025736789,41.078378774518654,40.8189012292882,-0.6316645227279705,0.2595816927249493,0.2548826714495147,-1.810228304664652,0.1203905640766711,0.1151430201039178,-4.358766829443017,0.3618977640527048,0.3579383107408507,-1.094080623078253,False,False,False,income
SVN,2016,EU-SILC,5173,249.8429907325023,0.4401252873221138,37.95814788080428,37.87877681256836,-0.2091015306783572,0.2540846454178387,0.2525220966164502,-0.6149717543218358,0.1104242951597886,0.1085331238782689,-1.712640573148427,0.2015416898773048,0.1998823681472815,-0.8233143877246607,5173,3.5429383533420293,0.2833948915692224,0.4201612662405291,121.92695696895504,58,0.5524528121556117,2.593078452414081,37.95814788080428,37.647452229722425,-0.8185216308695953,0.2540846454178387,0.2479458071054636,-2.4160603259908986,0.1104242951597886,0.1038894869073727,-5.917908049999121,0.2015416898773048,0.1952054347098868,-3.1438930433080103,False,False,False,income
