Country,Year,Survey,Valid records,LIS ceiling (PPP/day),LIS population share above ceiling (%),LIS welfare share above ceiling (%)
MEX,1992,ENIGH,10259,397.71685522867193,0.04903275329050349,2.4496110116415575
MEX,1994,ENIGH,12440,489.9212436264317,0.01320105635948381,0.7668173328908751
MEX,1996,ENIGH,13672,334.1671255324062,0.015918478878789045,1.2780270877514326
MEX,1998,ENIGH,10630,453.8790226971717,0.005741812931436915,0.8548565435614949
MEX,2000,ENIGH,9895,453.5587177331808,0.020137682842054132,0.9315314750855381
MEX,2002,ENIGH,16433,403.8239219947737,0.0,0.0
MEX,2004,ENIGH,21394,370.5837624979989,0.03419308356698149,2.2285404596213017
MEX,2005,ENIGH,21964,420.76317091772694,0.08104426282025108,3.7920499652950337
MEX,2006,ENIGH,20043,376.71013337905504,0.02792204353094802,0.9889688839410882
MEX,2008,ENIGH,28560,506.1173978359514,0.009058927517514618,1.1655489677987736
MEX,2010,ENIGH,26637,355.01547941537075,0.024881358125227196,0.8524464698126349
MEX,2012,ENIGH,8702,399.1251632514188,0.02099676877685427,1.0425510673313827
MEX,2014,ENIGH,19025,314.0561771738897,0.03959317267540969,1.2169987075014237
MEX,2016,ENIGHNS,68154,343.7680235636466,0.040841413140913635,1.9024303246860335
MEX,2018,ENIGHNS,72369,307.251336295696,0.0737194602953882,2.6286310130930524
MEX,2020,ENIGHNS,86139,311.73664407523256,0.036345835917647604,1.4979358468133852
MEX,2022,ENIGHNS,87138,317.32319963942217,0.05479491973927039,1.8484002654728184
MHL,2019,HIES,873,160.0515166856753,0.0,0.0
MKD,2000,HBS,1025,117.80554826374625,0.00706922283562596,0.13091474312329887
MKD,2002,HBS,4091,247.8828567929282,0.0,0.0
MKD,2003,HBS,4241,225.6920314311317,0.0,0.0
MKD,2004,HBS,4070,294.3605375313839,0.019110220579353018,0.4937212532891094
MKD,2005,HBS,4212,337.4219365017781,0.0,0.0
MKD,2006,HBS,4211,316.6156908580801,0.02812824870759643,1.2630365749211674
MKD,2008,HBS,3991,523.9934541863985,0.0,0.0
MKD,2010,SILC-C,1874,344.30417394349445,0.0,0.0
MKD,2011,SILC-C,1874,270.35734953703655,0.0,0.0
MKD,2012,SILC-C,3485,302.38111101274654,0.0,0.0
MKD,2013,SILC-C,3315,264.8185681571568,0.0,0.0
MKD,2014,SILC-C,3157,239.43336281058825,0.0,0.0
MKD,2015,SILC-C,3535,226.1609758459837,0.0,0.0
MKD,2016,SILC-C,3689,251.71533987019163,0.0,0.0
MKD,2017,SILC-C,3813,240.82559839542418,0.0,0.0
MKD,2018,SILC-C,4113,249.56278123675511,0.0,0.0
MKD,2019,SILC-C,4177,252.25377924865606,0.0,0.0
MKD,2020,SILC-C,4478,293.0400543764006,0.0,0.0
MLI,1994,EMCES,9066,44.27755149871249,0.03012011842888635,1.653469914188015
MLI,2001,EMEP,4966,60.7641390332604,0.0,0.0
MLI,2006,ELIM,4493,47.488802294715754,0.0064947917453145355,0.15677805550653937
MLI,2009,ELIM,9035,35.77634720427334,0.00014006579183229535,0.0032311600319011855
MLI,2018,EHCVM,6602,74.23203591952188,0.0,0.0
MLI,2021,EHCVM,6143,56.72994537728053,0.00028529684214110743,0.004457779554621983
MLT,2007,EU-SILC,3469,299.2069167651031,0.0,0.0
MLT,2008,EU-SILC,3350,372.35986836293483,0.0,0.0
MLT,2009,EU-SILC,3622,402.0622711439909,0.011704561735588918,0.12183841278307925
MLT,2010,EU-SILC,3759,374.6146125565626,0.014647897222062042,0.2119660162576908
MLT,2011,EU-SILC,4064,366.7134606739969,0.0,0.0
MLT,2012,EU-SILC,4337,338.9998152861955,0.07611318053198171,0.816367155081417
MLT,2013,EU-SILC,4373,341.2105212009621,0.08936273271799554,1.2086345041299786
MLT,2014,EU-SILC,4376,353.29082739784684,0.04239201602014234,0.5212132270774318
MLT,2015,EU-SILC,4230,376.7612999860113,0.04431646411570898,0.6147105090457474
MLT,2016,EU-SILC,4085,404.4251990845764,0.03329375106312573,0.36609913934424165
MLT,2017,EU-SILC,3895,428.09905659885766,0.010595256693184204,0.09833454961975115
MLT,2018,EU-SILC,3820,414.6188411468841,0.0,0.0
MLT,2019,EU-SILC,3756,432.2598845887617,0.02704085241286983,0.3187339379735142
MLT,2020,EU-SILC,3792,514.3233254165978,0.05377188900773931,0.8991169671775832
MLT,2021,EU-SILC,4024,539.5196544987065,0.06113454228807093,0.8477869303794482
MMR,2015,MPLCS,3648,67.32987378704806,0.27278608225283874,7.422400880498472
MMR,2017,MLCS,13718,53.313237955447725,0.11215307163409616,1.5192835338038826
MNE,2005,HBS,1326,133.45602536026232,0.0,0.0
MNE,2006,HBS,1300,160.06048071425775,0.0,0.0
MNE,2007,HBS,1090,228.3091496508037,0.0,0.0
MNE,2008,HBS,1192,186.81704642109764,0.0,0.0
MNE,2009,HBS,1223,160.61215390652615,0.026004124171602007,0.26679663300467
MNE,2010,HBS,1250,184.79384790262188,0.020294928809102112,0.24106249191002635
MNE,2011,HBS,1287,167.80272061008617,0.0,0.0
MNE,2012,HBS,1263,201.80704640556002,0.0,0.0
MNE,2013,HBS,1198,208.4389696377338,0.0,0.0
MNE,2013,SILC-C,2620,624.3942633094077,0.0,0.0
MNE,2014,HBS,1290,194.84509991743226,0.0,0.0
MNE,2014,SILC-C,2450,471.29624131221385,0.0,0.0
MNE,2015,SILC-C,2992,482.0252382997568,0.0,0.0
MNE,2016,SILC-C,2658,412.3959474932381,0.0,0.0
MNE,2017,SILC-C,2815,371.56356302925434,0.011304253871198511,0.26435299905615356
MNE,2018,SILC-C,3261,326.9556339610094,0.0,0.0
MNE,2019,SILC-C,3418,368.45850434283795,0.0,0.0
MNE,2020,SILC-C,3495,357.2578707799143,0.0,0.0
MNE,2021,SILC-C,3584,324.0722505298634,0.005732342749833382,0.111965425925724
MNE,2022,SILC-C,3634,316.09971675886806,0.009654393252864381,0.1620575635066081
MNG,2002,HIES-LSMS,3307,75.91690236425728,0.0,0.0
MNG,2007,HSES,11170,131.95240369401077,0.00962674499534092,0.2572725502431692
MNG,2010,HSES,11190,105.93977913237534,0.008390028473631099,0.29459456897824554
MNG,2011,HSES,11206,117.56409056141796,0.028074230268704252,0.608537745119038
MNG,2012,HSES,12801,143.37540548434282,0.019213309378777087,0.36006860118343015
MNG,2014,HSES,16165,118.38008197684827,0.040720180233800675,0.6326569025432107
MNG,2016,HSES,16444,100.92602346373317,0.0563403865841737,0.7867158826482167
MNG,2018,HSES,16444,119.15835139141126,0.025399832583633215,0.4564560956046921
MNG,2022,HSES,22985,134.4837921109178,0.0,0.0
MOZ,1996,NHS,8248,47.73941155161291,0.042284862386123064,1.9158857895431585
MOZ,2002,IAF,8697,26.419828252900725,0.25375297008326597,6.765720640630797
MOZ,2008,IOF,10832,41.84605647251491,0.1362693633443554,3.882457066757365
MOZ,2014,IOF,32454,63.790929504179296,0.18900954609303236,8.03678531002836
MOZ,2019,IOF,13297,47.15692970234095,0.08586999397274028,3.5568051354344665
MOZ,2022,IOF,15374,42.73817050406587,0.07125444501383049,2.438336449655432
MRT,1995,EPCV,3408,80.71216659956636,0.0,0.0
MRT,2000,EPCV,5860,100.06412158868093,0.0,0.0
MRT,2004,EPCV,9379,69.95568799286876,0.10660473379931024,1.9046467775317377
MRT,2008,EPCV,13660,115.63239212075767,0.0,0.0
MRT,2014,EPCV,9336,81.14919817203602,0.0027817098383028957,0.03710277215780227
MRT,2019,EPCV,9909,77.61976344743634,0.0013862266684643327,0.020359634048550786
MUS,2006,HBS,6715,152.03245697650712,0.0509565466732163,0.9439473513132286
MUS,2012,HBS,6696,173.8569167236705,0.12348384430327837,2.39956583753537
MUS,2017,HBS,6995,181.0826580000825,0.08825168901083576,2.0161858867570177
MWI,1997,IHS-I,10693,38.78152104616517,0.43470964283369884,41.59642829089263
MWI,2004,IHS-II,11273,28.310024366194487,0.12833982314250078,2.2393984634118627
MWI,2010,IHS-III,11972,44.710701043088925,0.07430913034820749,1.9882719986981252
MWI,2016,IHS-IV,12445,30.01232326683246,0.10932506518724187,10.966538935266751
MWI,2019,IHS-V,11432,28.306955277236895,0.045998503134704764,1.196082716449422
MYS,2004,HIS,30856,598.2557015412082,0.0032660219060911834,0.4731090205227841
MYS,2007,HIS,31882,588.2459425741683,0.005060123218348403,0.22309773376477832
MYS,2009,HIS,38369,691.7670250579043,0.002812040633340063,0.1523769144404633
MYS,2012,HIS,38405,707.4724009643394,0.0118380534436405,0.42718360504058983
MYS,2014,HIS,67716,580.642497124012,0.017420858923602664,0.6127660713587707
MYS,2016,HIS,77110,674.6827785042913,0.013071159341598006,0.48272904417435797
MYS,2019,HIESBA,80589,794.6427845191965,0.007513620875232759,0.272184391496654
MYS,2022,HIS,73950,797.3864636213231,0.013216167377343447,0.43336026483380174
NAM,2003,NHIES,9679,259.1045153241841,0.01880421441811393,0.8411981807007177
NAM,2009,NHIES,9649,314.65967194634885,0.009548152721163767,0.44160400471316796
NAM,2015,NHIES,10060,846.6002445464244,0.0,0.0
NER,1994,EPCES,4401,24.059160737308023,0.02682418742687555,0.901577233588228
NER,2005,ENCVM,6686,29.14184492539743,0.1490766300920491,4.66688931318309
NER,2007,ENBCM,4000,18.92011243533071,0.10408854936591404,1.6661869619230312
NER,2011,ECVMA,3859,18.84686535801829,0.05828173884214593,0.5929164217114556
NER,2014,ECVMA,3616,33.99734213562032,0.008208216357631543,0.15174968920918203
NER,2018,EHCVM,6023,29.47833167156767,0.1436717660898048,1.8979874268509949
NER,2021,EHCVM,6622,22.188517613816142,0.1651132342992063,1.7744789616569974
NGA,1992,NCS,8928,148.42866316700497,0.0,0.0
NGA,1996,NCS,8163,122.03869766007865,0.004874197969265763,0.21796524095840092
NGA,2003,LSS,18812,69.0833311227327,0.008500064094022455,0.31282136179934344
NGA,2010,GHSP-W1,780588,62.324765471361296,0.0001025257053275169,0.002155022087524074
NGA,2012,GHSP-W2,743594,62.8069179840447,0.0,0.0
NGA,2015,GHSP-W3,748842,67.16482885194347,0.0,0.0
NGA,2018,LSS,21573,58.70629596588512,0.004374735347507574,0.16541458669532655
NIC,1993,EMNV,7286,269.6445375758556,0.011372754773231164,0.6521420698614927
NIC,1998,EMNV,7831,176.7397883980375,0.06417107235985696,2.694556828332498
NIC,2001,EMNV,8298,166.5485665380252,0.09984460552187024,4.30925583955648
NIC,2005,EMNV,13709,160.29667682611353,0.05964547518701352,2.5197756013989467
NIC,2009,EMNV,6415,191.54625741776655,0.010195968972074938,0.28639377563530344
NIC,2014,EMNV,6693,249.8881294135915,0.053873021433777916,2.229320081885734
NLD,2005,EU-SILC,8814,463.2074414343439,0.10556965382019574,1.6709404856653545
NLD,2006,EU-SILC,8478,433.2341759552248,0.08724549459407677,1.1766248297549207
NLD,2007,EU-SILC,9579,432.6124476827057,0.19257144425374198,2.4085823349894326
NLD,2008,EU-SILC,9699,467.89099627524234,0.10467841857548506,1.3077793316541317
NLD,2009,EU-SILC,9159,467.23809720086473,0.13330026321668476,1.4755825156605373
NLD,2010,EU-SILC,9500,451.57303222069123,0.038692143219499917,0.43069154271408233
NLD,2011,EU-SILC,9807,444.7538269839776,0.03719700765210145,0.45629253508038325
NLD,2012,EU-SILC,9524,412.55826826978114,0.05638221249214681,0.6501975335815708
NLD,2013,EU-SILC,9539,411.4000431104197,0.04959768928302018,0.6073853345941603
NLD,2014,EU-SILC,9541,409.5987327625027,0.08008848729433463,0.8524138589982354
NLD,2015,EU-SILC,9272,418.0290438159656,0.0629023875949941,0.8057966842455062
NLD,2016,EU-SILC,11678,440.3305935718293,0.07911560940955312,1.0888133124345505
NLD,2017,EU-SILC,12188,445.65067405170026,0.06712109288385748,0.7310164577941253
NLD,2018,EU-SILC,11502,447.1598456297607,0.12245100184757565,1.3283540028486032
NLD,2019,EU-SILC,12503,454.2754252006487,0.09384876177467039,1.1339129037386042
NLD,2020,EU-SILC,12140,468.5560321121247,0.1637350801445272,2.1575070285874376
NLD,2021,EU-SILC,13831,397.8978315811216,0.13022823477367465,1.2677806475122015
NLD,2022,EU-SILC,13178,404.27849842193103,0.10505721892193562,0.9606165528714077
NOR,2004,EU-SILC,6021,345.7570764384727,0.21967236452530248,3.2733916363119886
NOR,2005,EU-SILC,5960,358.44254799009195,0.19390728362461102,7.750450730627218
NOR,2006,EU-SILC,5731,363.536575920944,0.4381308425036539,7.041738395782076
NOR,2007,EU-SILC,5980,396.1402622137212,0.09134617864397468,0.9927312556570748
NOR,2008,EU-SILC,5505,446.12498537911597,0.1267705787762605,1.7598887748224117
NOR,2009,EU-SILC,5415,460.46401314584523,0.11772772477046864,1.1996435679061195
NOR,2010,EU-SILC,5210,441.6698453472551,0.09947972634251344,1.102116068214584
NOR,2011,EU-SILC,4606,422.48204029799535,0.07253771199325464,0.9300751014388682
NOR,2012,EU-SILC,6027,481.1572885429114,0.029153025640069,0.24797615655147648
NOR,2013,EU-SILC,6008,472.5368874248482,0.029628699257279484,0.40381731670253274
NOR,2014,EU-SILC,7342,520.793796210317,0.044621418128298035,0.6197346451632855
NOR,2015,EU-SILC,6380,520.7666057461925,0.05151510472071893,0.9524665020443599
NOR,2016,EU-SILC,6840,527.9920511611734,0.13270911956738177,1.4003571211080066
NOR,2017,EU-SILC,6244,551.8158009294855,0.12657020834505284,2.048291569486834
NOR,2018,EU-SILC,5960,522.8257138144324,0.032975542405449275,0.3630682847293509
NOR,2019,EU-SILC,6055,538.9082487669658,0.08965261450444233,1.0283036113053934
NOR,2020,EU-SILC,6016,525.9681336612813,0.0959610407264178,1.1783766272023348
NPL,1995,LSS-I,3340,25.72450768547579,0.11509315210791958,1.7164482778785504
NPL,2003,LSS-II,3910,50.19326071068403,0.16720383482827333,3.6384527460145386
NPL,2010,LSS-III,5987,56.71728322500255,0.023375086348754626,0.32828874852915996
NPL,2022,LSS-IV,9599,80.54547411120653,0.016401405609484783,0.25033466711092234
NRU,2012,HIES,460,78.63638329516141,0.0,0.0
PAK,1987,HIES,4640,19.67413782061791,0.08585850727820629,0.9566067340791815
PAK,1990,HIES,5973,21.826611600430063,0.030837378110144063,0.44934580837172333
PAK,1996,IHS,14304,21.65006307894701,0.25287794821197296,2.852292002353936
PAK,1998,HIES,14643,26.602781347119613,0.30953744832280095,3.444329445218608
PAK,2001,PIHS,14691,20.31950758044501,0.21241338286417905,1.9462604153619307
PAK,2004,HIES,14695,27.306708792374124,0.1949382261050515,1.8898579048011512
PAK,2005,HIES,15436,26.91146101963738,0.30499919553414834,2.9971244882024504
PAK,2007,HIES,15500,27.20936475350514,0.20108769271265942,1.9276754929950817
PAK,2010,HIES,16332,28.727203557200674,0.16943182835228532,1.6457229617743243
PAK,2011,HIES,15797,30.175419617347792,0.2026917655326615,2.0755821160087535
PAK,2013,HIES,17971,34.2945609295272,0.1485409485084909,1.677805326849953
PAK,2015,HIES,24223,39.205399402760825,0.23316833338191162,2.323287441236375
PAK,2018,HIES,24788,34.48968418165802,0.15817550741795242,2.007204325147046
PAN,1989,EMO,2646,1256.072868865675,0.0,0.0
PAN,1991,EMO,2732,1297.9586747969734,0.0,0.0
PAN,1995,EH,3983,1348.022515843247,0.0,0.0
PAN,1997,EH,4125,1346.0781931947008,0.0,0.0
PAN,1998,EH,3309,1107.4261620353643,0.0,0.0
PAN,1999,EH,3170,1190.59209785314,0.0,0.0
PAN,2000,EH,4541,1398.275032988071,0.0,0.0
PAN,2001,EH,5635,1577.2799348172505,0.0,0.0
PAN,2002,EH,6599,1537.9135398139063,0.0,0.0
PAN,2003,EH,6885,1393.2321108301967,0.0,0.0
PAN,2004,EH,7193,1406.2780313432627,0.0,0.0
PAN,2005,EH,6000,1338.099978727405,0.0,0.0
PAN,2006,EH,6842,1295.425633147407,0.0,0.0
PAN,2007,EH,6292,1174.7904803971492,0.0,0.0
PAN,2008,EH,7134,1083.259709715098,0.013376654498709872,1.7097945647667774
PAN,2009,EH,7099,1060.2829156431287,0.0,0.0
PAN,2010,EH,7192,1022.6043187532723,0.004819576539230482,0.3826251251555559
PAN,2011,EH,6953,1132.8316788053676,0.0,0.0
PAN,2012,EH,7103,1148.977157534669,0.0,0.0
PAN,2013,EH,6975,1249.383996940869,0.0013169719758899306,0.11521875504543483
PAN,2014,EH,6991,1162.5071887931254,0.0,0.0
PAN,2015,EH,7035,1221.3729836200403,0.022319002642053106,1.1629800933438224
PAN,2016,EH,7025,1440.3444771424513,0.0,0.0
PAN,2017,EH,6681,1310.9967119576277,0.0031524125486546775,0.19836444831680997
PAN,2018,EH,6692,1368.5566900521405,0.004144629853409473,0.3767017407023455
PAN,2019,EH,7090,1345.366026432907,0.0039057399083092265,0.20899139877068612
PAN,2021,EH,6031,1214.5654381071215,0.0,0.0
PAN,2023,EH,6105,1263.1143273450111,0.011581655626295642,0.6041383477043443
PER,1985,ENNIV,4993,362.53302264521074,0.03719822936428226,1.2079304508002022
PER,1994,ENNIV,3623,196.76976968322117,0.0,0.0
PER,1997,ENAHO,5476,554.8584771999895,0.006063838692549407,0.5899717399086637
PER,1998,ENAHO,5843,457.4883458792072,0.004322278820017882,0.3396349125354049
PER,1999,ENAHO,3217,448.38699817885737,0.0,0.0
PER,2000,ENAHO,3369,382.73317330380706,0.0,0.0
PER,2001,ENAHO,11774,395.2276321362015,0.0038513576744758915,0.258657431824038
PER,2002,ENAHO,13107,433.28204737692226,0.003114014513777886,0.2580649381495577
PER,2003,ENAHO,10676,416.2741705311352,0.0047237297391849505,0.322162240586749
PER,2004,ENAHO,19435,404.17630440256096,0.0019546342423251285,0.12325820231064114
PER,2005,ENAHO,19853,399.11719347357257,0.0,0.0
PER,2006,ENAHO,20530,459.67796284049564,0.0,0.0
PER,2007,ENAHO,22105,520.7552898053348,0.011067737461215183,0.6037290207238228
PER,2008,ENAHO,20801,462.8235168904261,0.009299524487063867,0.6208550449694035
PER,2009,ENAHO,21080,437.7718048596811,0.0,0.0
PER,2010,ENAHO,20892,399.0377606608847,0.005833330249585124,0.29502249635492245
PER,2011,ENAHO,24014,387.4682962308958,0.002257095869980625,0.08547346195341707
PER,2012,ENAHO,24256,393.55407662322455,0.000222277115953113,0.016426669000647227
PER,2013,ENAHO,29540,377.261295502473,0.000990922793312262,0.03322942566578536
PER,2014,ENAHO,29974,364.7647547606856,0.0024748970964258497,0.1303605762933051
PER,2015,ENAHO,31452,329.95061940872824,0.003286094259473465,0.09832311267623504
PER,2016,ENAHO,35731,402.0678894697692,0.0036130028848390333,0.12450579703730562
PER,2017,ENAHO,34545,379.2413466773772,0.0,0.0
PER,2018,ENAHO,37406,352.2792146803358,0.00023066528944111185,0.010817238639740328
PER,2019,ENAHO,34524,333.2879165694265,0.0,0.0
PER,2020,ENAHO,34377,310.0163928277789,6.041019793008686e-06,0.00024661374104062385
PER,2021,ENAHO,34174,244.45318283552345,0.006707296715385895,0.1814160406897859
PER,2022,ENAHO,34152,258.01597833673713,0.00816183248376256,0.2308033862622955
PHL,1988,FIES,17812,88.5534258224899,0.02105549317880443,0.6520890182939424
PHL,1997,FIES,38108,164.79165716302902,0.055865614318573176,2.2261133808203164
PHL,2000,FIES,79036,153.40350006522914,0.03135811626239313,1.2281198546086138
PHL,2003,FIES,84025,154.16790006615076,0.023957034830090918,1.166593462643093
PHL,2006,FIES,76668,186.78718448848915,0.013908510424064777,0.5546540830838904
PHL,2009,FIES,76689,167.65725316696054,0.021580103123098646,1.0162193965250657
PHL,2012,FIES,80207,178.52144898802408,0.013432931676107715,0.4685750776018805
PHL,2015,FIES,82945,166.84604289489926,0.020437808234189364,0.6304477797295648
PHL,2018,FIES,293782,142.2481779811475,0.037489458810065206,1.1675871391605357
PHL,2021,FIES,327730,119.78105600579329,0.048095502951731255,1.162409524466225
PNG,1996,HIES,1143,102.36068131443703,0.0,0.0
PNG,2009,HIES,3658,94.43103923267206,0.011256526864153911,0.34665420047662127
POL,1998,HBS,31719,153.47223159431238,0.0679072088672914,0.9597591396648151
POL,1999,HBS,31406,164.50466633917623,0.03721701160776278,0.544821515004559
POL,2000,HBS,36140,164.33893675952237,0.043543064058574235,0.6444064843045268
POL,2001,HBS,31824,170.34370947383474,0.024559847908092857,0.3736815787096871
POL,2002,HBS,32325,182.0411468387085,0.019690525821242796,0.3295755690895793
POL,2003,HBS,32437,226.3262862285346,0.020244700757695626,0.3726483156445181
POL,2004,HBS,32186,261.0295574373618,0.017710984882176508,0.37851152013692557
POL,2005,EU-SILC,13482,321.7742326358603,0.0054382556191087915,0.11318164739504614
POL,2005,HBS,34739,199.881466747771,0.03184387979732517,0.6023356794816753
POL,2006,EU-SILC,12726,299.7298526628389,0.0,0.0
POL,2006,HBS,37475,203.87857721169377,0.018200062127405315,0.34674713231800397
POL,2007,EU-SILC,12426,273.07434692632586,0.019881795861886032,0.41174375829905563
POL,2007,HBS,37336,199.70070706945185,0.024435912276898154,0.4608355365231391
POL,2008,EU-SILC,12043,269.3829949213514,0.010719294934400088,0.2948296478221827
POL,2008,HBS,37324,211.6497389909587,0.04794056168311289,0.8378118802696961
POL,2009,EU-SILC,11652,278.940089486559,0.06518927899833385,1.2335042684611925
POL,2009,HBS,37273,216.65588416726212,0.039842929337589476,0.6334581536920346
POL,2010,EU-SILC,11584,283.92245159188286,0.03481742082221331,0.5470851940634146
POL,2010,HBS,37369,215.7747343406733,0.026628499327674127,0.41439966975290854
POL,2011,EU-SILC,11466,291.6105632421438,0.03391572059268066,0.49852920308148274
POL,2011,HBS,37343,211.38790175334395,0.028809219925904152,0.4509193795052672
POL,2012,EU-SILC,11655,306.5885816831826,0.024699441894643275,0.32071102873538554
POL,2012,HBS,37388,201.97259378128214,0.020414648949762994,0.3250794966467935
POL,2013,EU-SILC,11685,308.4062230518893,0.016193419129374966,0.2244165161982348
POL,2013,HBS,37144,213.37712420846256,0.03808646177983929,0.6331597716060641
POL,2014,EU-SILC,11830,320.2995509604605,0.0020090386993124065,0.025885664070939916
POL,2014,HBS,37194,215.07900981803488,0.023856838342958844,0.3763560527178785
POL,2015,EU-SILC,11169,306.74998482248554,0.020206512571847877,0.26182203011877164
POL,2015,HBS,37093,208.59336668375096,0.02051933993956669,0.32686388051480864
POL,2016,EU-SILC,10916,314.6412579546273,0.0015666457970402703,0.027662200054701703
POL,2016,HBS,36852,198.80675503915396,0.03949304079139383,0.5824204724180971
POL,2017,EU-SILC,11847,282.35400469923314,0.03733277543806211,0.3806439096924501
POL,2017,HBS,36620,196.99491441748168,0.029605126723671184,0.39465384916674
POL,2018,EU-SILC,13360,262.4457204715273,0.00619181062212126,0.06078603077130087
POL,2018,HBS,36132,193.67918533609247,0.06522671013557482,1.0809521220081937
POL,2019,EU-SILC,17075,290.93714525137585,0.02853983443442246,0.3528920224039448
POL,2019,HBS,35880,190.5621365537542,0.055727858981058975,0.7482381296208108
POL,2020,EU-SILC,13665,277.8328467018567,0.005339497286471196,0.04947916310051129
POL,2021,EU-SILC,15117,287.2923719549914,0.02504004041377402,0.23086304157290227
POL,2022,EU-SILC,18087,302.37230092341935,0.009531596465122086,0.10629744624380567
PRT,2004,EU-SILC,4787,419.6312110361062,0.0,0.0
PRT,2005,EU-SILC,4333,420.88431889645466,0.0,0.0
PRT,2006,EU-SILC,4152,383.8693579937242,0.08476725732330607,1.345092410745907
PRT,2007,EU-SILC,3909,469.5620541350611,0.0016641572171040505,0.026098116705055734
PRT,2008,EU-SILC,4077,411.44434573025313,0.02996266313395015,0.41895281631737924
PRT,2009,EU-SILC,4654,372.0324097944716,0.034917127502486205,0.5868520156608582
PRT,2010,EU-SILC,4795,375.8721796832403,0.01207186811858613,0.15496375952211253
PRT,2011,EU-SILC,5550,388.2793184626326,0.020337355081593515,0.27046655755011384
PRT,2012,EU-SILC,6022,344.0347111420372,0.06119801731241728,0.9478518049050555
PRT,2013,EU-SILC,5727,331.6218194229451,0.020141652953675183,0.28480101144227676
PRT,2014,EU-SILC,6215,359.90228132749706,0.008150326676885299,0.19805307089925447
PRT,2015,EU-SILC,7955,343.96794152866215,0.007354963700083909,0.11902952293861103
PRT,2016,EU-SILC,9370,389.94252494045503,0.01393256140307493,0.2302309043305553
PRT,2017,EU-SILC,10136,346.88921188978344,0.05474777160714382,0.7534238732293641
PRT,2018,EU-SILC,11289,337.39182291946753,0.0004248004753288728,0.005016754035724473
PRT,2019,EU-SILC,12143,335.9429752937157,0.00044302000983365144,0.004932861339148432
PRT,2020,EU-SILC,9201,341.8213578362816,0.0009075436523798608,0.011177611196412576
PRT,2021,EU-SILC,9030,397.75824640425554,0.034039805134109855,0.465617987585358
PRT,2022,EU-SILC,11564,381.35077143344967,0.03770573276700927,0.508847588522834
PRY,1990,EH,736,384.9768272950203,0.0,0.0
PRY,1995,EH,2747,1036.472385432676,0.0,0.0
PRY,1997,EIH,3961,1409.4557071775648,0.0,0.0
PRY,1999,EPH,4291,784.9361685462022,0.02422531556259072,2.4129802263671323
PRY,2001,EIH,7520,755.8518561440319,0.027534710956893048,2.425535728732165
PRY,2002,EPH,3730,583.3859013162468,0.055783742051514054,8.422932540958925
PRY,2003,EPH,8495,570.1697332610141,0.041556643674664905,3.298265758357403
PRY,2004,EPH,7050,418.50497850867464,0.0777238805368182,4.219451491253002
PRY,2005,EPH,4045,497.4071703783388,0.09004090697227118,3.6567920050128855
PRY,2006,EPH,4789,468.08796884340103,0.010435526616823038,3.612631249736349
PRY,2007,EPH,4308,459.05567946661716,0.08989450810481527,7.168215680420118
PRY,2008,EPH,4132,504.10050237065127,0.046602000316712626,2.9520860437016094
PRY,2009,EPH,3998,477.26869011246634,0.06665509071253732,2.612429369369878
PRY,2010,EPH,4344,486.0243120887834,0.06927359918445046,5.091753465246421
PRY,2011,EPH,4057,641.5563594599683,0.04794363262631411,2.226358198367907
PRY,2012,EPH,4910,517.0848358114299,0.05810819568993998,2.39872727144205
PRY,2013,EPH,4627,608.4257327830198,0.031813105409552817,1.348659271062801
PRY,2014,EPH,4522,558.4511872399785,0.152100114435331,6.502568845166093
PRY,2015,EPH,6672,615.5085293190464,0.022830407271273882,1.1213228805268116
PRY,2016,EPH,8649,579.3966394225139,0.010373759582556352,0.5762230323750623
PRY,2017,EPH,8363,474.2288779621437,0.08291894603474513,4.532770206280316
PRY,2018,EPH,4468,503.3655588821535,0.02109253836223548,0.70153123563438
PRY,2019,EPH,4578,548.4291079033492,0.021705625169842948,1.1227759144319667
PRY,2020,EPH,4581,450.20613781162376,0.0,0.0
PRY,2021,EPH,3982,402.96047298653156,0.009060299833487507,0.3190866900707511
PRY,2022,EPH,4298,417.9686177486262,0.019138586039624112,0.5630595227285361
PSE,2004,PECS,3098,161.39872218356376,0.026938549898466474,0.3510326060521685
PSE,2005,PECS,2152,192.33997213688622,0.02002559461906811,0.3058340242931834
PSE,2006,PECS,1281,145.63730158676674,0.0,0.0
PSE,2007,PECS,1230,183.66352970295378,0.0442233839303656,0.8997648174307725
PSE,2009,PECS,3816,171.0167568151896,0.022955181324807995,0.3182073776928977
PSE,2010,PECS,3741,190.88939941044836,0.00853961705331116,0.23911635386084634
PSE,2011,PECS,4289,186.20975645695964,0.00012438389063031607,0.0028339506940570913
PSE,2016,PECS,3732,210.6146455705986,0.0,0.0
ROU,1998,IHS,32014,94.52146794581984,0.027162218297602733,0.5437161465788645
ROU,1999,HIS,31516,53.80662995679953,0.04104622204962427,0.8453796954626982
ROU,2000,IHS,31052,52.61378225038029,0.027123773360964238,0.6238419634269328
ROU,2001,HBS,31794,58.227633360762255,0.033340165542732766,0.42733330704167005
ROU,2002,HBS,32026,63.96045875150145,0.026275418563383026,0.32772191421811814
ROU,2003,HBS,32007,65.0523066266086,0.027966915761104917,0.37523210417096114
ROU,2004,HBS,32778,79.20955712731342,0.013071281853238002,0.16877667625050682
