"Country","Year","Survey","Valid records (LIS)","LIS ceiling (PPP/day)","Welfare share above ceiling (%)","mean_ppp_day original (LIS)","mean_ppp_day LIS-capped","mean_ppp_day change (%) (LIS)","gini original (LIS)","gini LIS-capped","gini change (%) (LIS)","mld original (LIS)","mld LIS-capped","mld change (%) (LIS)","atkinson_2 original (LIS)","atkinson_2 LIS-capped","atkinson_2 change (%) (LIS)","Valid records (outdetect)","Median log welfare (unweighted)","S estimate, log space (unweighted, 1.1926 scaled)","outdetect threshold (PPP/day)","Records flagged (top)","Population share flagged (%)","Welfare share flagged (%)","mean_ppp_day original (outdetect)","mean_ppp_day outdetect-capped","mean_ppp_day change (%) (outdetect)","gini original (outdetect)","gini outdetect-capped","gini change (%) (outdetect)","mld original (outdetect)","mld outdetect-capped","mld change (%) (outdetect)","atkinson_2 original (outdetect)","atkinson_2 outdetect-capped","atkinson_2 change (%) (outdetect)","Flagged by outdetect","Flagged by LIS","Flagged by both (always problematic)","welfare_type"
"NLD",2011,"EU-SILC",9807,444.753826983977,0.456292535080383,56.2743356664142,56.1829951886585,-0.162312849497026,0.278452473003365,0.277279629315178,-0.421200672249922,0.132245440899419,0.130749380180263,-1.13127583754912,0.250369645995686,0.249157367427832,-0.484195503425888,9807,4.07055485584388,0.463662018505301,235.459967909095,55,0.333788818715317,2.03308021837112,56.2743356664142,55.9161723253918,-0.636459474431694,0.278452473003367,0.273839716889923,-1.6565685568137,0.132245440899419,0.126898781620346,-4.04298193019741,0.250369645995686,0.245675680306677,-1.87481420534923,FALSE,FALSE,FALSE,"income"
"TLS",2007,"TLSLS",4476,22.9519037694655,0.453175952979192,2.7968319307491,2.79357817347529,-0.116337247084586,0.278233159515566,0.277392690055442,-0.30207379364422,0.124940228672337,0.123880713992248,-0.848017241001875,0.207911155261023,0.206994787989715,-0.440749449040678,4476,0.970105965093546,0.529847130782039,12.9312564000386,24,0.263839145857645,1.79539360466944,2.7968319307491,2.78073550556561,-0.575523505954356,0.278233159515566,0.274063209664398,-1.49872497527913,0.124940228672337,0.120076757307802,-3.89263843696794,0.207911155261023,0.203423085105579,-2.15864807725639,FALSE,FALSE,FALSE,"consumption"
"BGD",2022,"HIES",14265,61.0509736958799,0.451918321076299,5.97980660190965,5.97493503108218,-0.0814670298185605,0.333731548751051,0.333188537424644,-0.162709018203311,0.181695208659882,0.180950980123317,-0.409602730888614,0.280314843868375,0.279731269626159,-0.208185279866835,14265,1.59759388961502,0.541025296717967,25.0448891250122,143,1.03820860733011,5.94164185482893,5.97980660190965,5.88452610460492,-1.59337088383931,0.333731548751052,0.323025581777354,-3.2079577174419,0.181695208659882,0.168529121881847,-7.24624874543678,0.280314843868375,0.268953764384382,-4.05297105469292,TRUE,FALSE,FALSE,"consumption"
"POL",2011,"HBS",37343,211.387901753344,0.450919379505267,18.1724503348786,18.1514064401006,-0.115801085655876,0.327763434486743,0.32698421775154,-0.2377375427567,0.177794584822112,0.176710247479249,-0.609882097336079,0.286542217104483,0.285717649618802,-0.287764746854247,37343,2.8461653822228,0.551633774827971,90.113204410004,238,0.409119950203544,2.9510468536849,18.1724503348786,18.0048439080428,-0.922310551121275,0.327763434486743,0.321522013191945,-1.9042457571792,0.177794584822112,0.169835482098561,-4.4765720685556,0.286542217104483,0.28000430825657,-2.28165640441376,FALSE,FALSE,FALSE,"consumption"
"PAK",1990,"HIES",5973,21.82661160043,0.449345808371723,2.17058556844643,2.16756288792535,-0.139256455263437,0.332486608672359,0.331556162314151,-0.279844761845616,0.181617554277263,0.180337856444353,-0.704611312492631,0.283328917665083,0.282334366802461,-0.351023422112173,5973,0.488170813601677,0.577624189276409,9.2169426374359,73,0.946262405931073,5.65344614811194,2.17058556844643,2.13508914538991,-1.63533857280397,0.33248660867236,0.321467986387225,-3.31400483440036,0.181617554277263,0.168011442562057,-7.4916280914314,0.283328917665083,0.271695302195866,-4.10604592185276,TRUE,FALSE,FALSE,"consumption"
"COD",2012,"E123",21232,45.639260296196,0.448979652808687,2.03093778249162,2.02941565042493,-0.0749472524375516,0.420997092292484,0.420562896246689,-0.10313516500331,0.302601124807879,0.301880382823346,-0.238182189504754,0.440597848623248,0.440178634017489,-0.0951467663922068,21232,0.502131604864454,0.776639974492374,16.980260601843,112,0.172655110421119,2.16249453911953,2.03093778249162,2.01633615154423,-0.718960032811899,0.420997092292485,0.416809227488136,-0.994749104214587,0.30260112480788,0.295967570709139,-2.19217760771775,0.440597848623248,0.436563186945895,-0.915724325472922,FALSE,FALSE,FALSE,"consumption"
"BRA",2009,"PNAD",102201,791.291104883067,0.44827242156022,17.09784233069,17.0601684733072,-0.220342758192549,0.536011047133153,0.534986495735849,-0.191143709217145,0.531985075157363,0.529810351450801,-0.408794120007627,0.675931643465894,0.675216055164051,-0.10586696284467,102201,2.51045132903633,0.964902627642821,222.551650548847,469,0.208758970235814,4.21114696767946,17.09784233069,16.8424235957712,-1.49386530755652,0.536011047133153,0.528986230110996,-1.31057317936443,0.531985075157363,0.517651290492807,-2.69439601483468,0.675931643465894,0.671021400546087,-0.726440752888724,FALSE,FALSE,FALSE,"income"
"BEN",2018,"EHCVM",8012,68.243459943709,0.447645633894614,4.6585113264848,4.65128601218566,-0.155099210729992,0.379486445105685,0.378522702969431,-0.253959567906448,0.236626271034305,0.235148098811214,-0.624686437659239,0.348111136660312,0.347100124137264,-0.290428089358885,8012,1.38852567005813,0.668222521595769,29.7608340321319,71,0.359239950311592,3.39365552266721,4.6585113264848,4.60733030496882,-1.09865615706474,0.37948644510569,0.372612522901431,-1.81137489702563,0.236626271034305,0.22679390853779,-4.15522860312031,0.348111136660312,0.340932716504968,-2.06210586199901,FALSE,FALSE,FALSE,"consumption"
"TUR",2020,"SILC-C",25580,607.396794000141,0.447111397125652,25.1605764856486,25.1355778891732,-0.0993562150279792,0.438338532007189,0.437780009263015,-0.127418126263312,0.333896084714787,0.332935814751908,-0.287595454645562,0.478037782413024,0.477518983568621,-0.108526744849391,25580,3.03593502537739,0.758945624806484,202.911901035626,86,0.389584677059362,5.10011746163384,25.1605764856486,24.6678712052209,-1.9582432092074,0.438338532007188,0.427156084352597,-2.55109848622851,0.333896084714787,0.315744554848031,-5.43628113586934,0.478037782413024,0.467653151011079,-2.17234532164492,TRUE,FALSE,FALSE,"income"
"CAF",2021,"EHCVM",6410,51.4009342075984,0.44479511757146,2.24066519988967,2.23570157676468,-0.221524533216078,0.430464248782386,0.429199892200553,-0.2937193008267,0.314401688609855,0.312239305928374,-0.687777057127859,0.44533178917456,0.444100836692014,-0.276412444040475,6410,0.646598785380448,0.799736730626575,21.027034717159,30,0.130390999003303,1.89878447506237,2.24066519988967,2.22553715756452,-0.67515853443435,0.430464248782386,0.426595781298224,-0.898673349785539,0.314401688609855,0.308047728747675,-2.02096874551625,0.44533178917456,0.441571521278192,-0.844374461418429,FALSE,FALSE,FALSE,"consumption"
"CZE",2013,"EU-SILC",7932,184.955519704145,0.444486993006275,31.2393322481403,31.207829912788,-0.100841897329984,0.261100175145846,0.260354631279932,-0.285539397090773,0.118437060847776,0.117565963105777,-0.735494224327815,0.243007082450268,0.242254116736914,-0.309853402526894,7932,3.39432401639124,0.351328306275649,85.4822656575287,159,1.65941460018678,6.06671334486583,31.2393322481403,30.7626367066869,-1.52594664209506,0.261100175145847,0.249768065397387,-4.34013870045452,0.118437060847776,0.107321911225822,-9.38485769774355,0.243007082450268,0.2320057604461,-4.5271610577108,TRUE,FALSE,FALSE,"income"
"KAZ",2016,"HBS",47429,81.1292212417239,0.444478729220903,10.8404524377941,10.8164777552484,-0.221159427461581,0.272253251248133,0.270640509425283,-0.592368251051834,0.11998288305312,0.117939420772775,-1.70312816990736,0.201571682006487,0.199811730811809,-0.873114307108658,47429,2.33921962136541,0.484956542928904,44.4377462994661,197,0.283854777514795,1.71469014513677,10.8404524377941,10.7807109340459,-0.551097881670259,0.272253251248131,0.26822547468713,-1.47942275896992,0.11998288305312,0.115282466447058,-3.91757264574286,0.201571682006487,0.197242339186299,-2.14779317069373,FALSE,FALSE,FALSE,"consumption"
"ITA",2009,"EU-SILC",17677,607.82054928289,0.444053004442646,48.9097014929384,48.8424575234073,-0.137485953662575,0.335501590430698,0.334586950296791,-0.272618717763162,0.208045224459809,0.206754822983442,-0.620250467040218,0.556771659923092,0.55616252832014,-0.109404204056729,17677,3.86271595736155,0.590341696106488,279.706557775702,87,0.272544470852347,2.32858432068649,48.9097014929384,48.5331226105084,-0.769947210747957,0.335501590430699,0.330355127492815,-1.53396081707923,0.208045224459809,0.201253232174328,-3.26467108443204,0.556771659923092,0.553357220473076,-0.613256689553432,FALSE,FALSE,FALSE,"income"
"COL",2008,"GEIH",198215,640.270127989419,0.442364074593249,12.6875915723063,12.6741635167672,-0.105836127074277,0.551387103411254,0.550911836005134,-0.0861948716573413,0.564951179913918,0.563908404619269,-0.184577947922548,0.688768245430637,0.68843852561068,-0.0478709380325015,198215,2.28804111572116,0.958238581610423,174.645265180356,764,0.239174333300387,5.03653711592467,12.6875915723063,12.466282962286,-1.74429172596784,0.551387103411254,0.54344031955958,-1.44123498763578,0.564951179913918,0.548196516285389,-2.96568344738785,0.688768245430637,0.683247555782721,-0.801530802928474,TRUE,FALSE,FALSE,"income"
"NAM",2009,"NHIES",9649,314.659671946349,0.441604004713168,8.06187474886704,8.05631737315043,-0.0689340369296465,0.609651754691331,0.609382525203354,-0.0441611929933305,0.659865210033888,0.659191021576835,-0.102170632244469,0.65388401643968,0.653645301805631,-0.0365071829326324,9649,1.61383743814696,1.03324139666907,111.448391601125,85,0.484777187774576,9.60723253785338,8.06187474886704,7.82762807345683,-2.90561045299206,0.609651754691331,0.598044636150696,-1.90389323926593,0.659865210033888,0.631949930648205,-4.23045175911746,0.65388401643968,0.643537329455948,-1.58234285035255,TRUE,FALSE,FALSE,"consumption"
"AUT",2009,"EU-SILC",5845,535.095759859875,0.441031093643886,60.3313071974669,60.2511009435603,-0.132943006926789,0.304205831545703,0.303279906964782,-0.304374369227811,0.173376668795419,0.172165893291508,-0.698349733169401,0.605779865683704,0.605256792611312,-0.0863470547674994,5845,4.06711078963245,0.515371171368866,274.026359341997,32,0.402388508639102,2.55703194615596,60.3313071974669,59.8912669795284,-0.729372921588056,0.304205831545703,0.299107456391073,-1.67596233403041,0.173376668795419,0.167237878563375,-3.5407245246408,0.605779865683704,0.602915470754068,-0.472844195044975,FALSE,FALSE,FALSE,"income"
"SWE",2005,"EU-SILC",6075,303.63300080452,0.440392379527689,41.0783787745187,40.9751587645925,-0.251275763565839,0.259581692724949,0.257716920296161,-0.718375941389726,0.120390564076671,0.118065805406189,-1.93101401950507,0.361897764052705,0.360297074501149,-0.442304349612554,6075,3.6829013470434,0.436102951409989,147.114353786529,23,0.306540721585198,1.65675873921412,41.0783787745187,40.848774545897,-0.558941797294388,0.259581692724949,0.25542506846727,-1.60127789215236,0.120390564076671,0.115665067575169,-3.92513860014173,0.361897764052705,0.358383138315201,-0.971165363981719,FALSE,FALSE,FALSE,"income"
"SVN",2016,"EU-SILC",5173,249.842990732502,0.440125287322114,37.9581478808043,37.8787768125684,-0.209101530678357,0.254084645417839,0.25252209661645,-0.614971754321836,0.110424295159789,0.108533123878269,-1.71264057314843,0.201541689877305,0.199882368147282,-0.823314387724661,5173,3.58530590408009,0.497770001104933,160.5516836741,23,0.207185246444545,1.35150612265489,37.9581478808043,37.7777805896399,-0.475174109471332,0.25408464541784,0.250527481965299,-1.39999150546493,0.110424295159789,0.106393500016459,-3.65027925919501,0.201541689877305,0.19781191275474,-1.85062312657778,FALSE,FALSE,FALSE,"income"
"VNM",2016,"VHLSS",9397,167.03781822537,0.438692641836775,12.0995620103424,12.0942118444471,-0.0442178476443456,0.352670727376606,0.352384449930804,-0.0811741444865177,0.212223964052689,0.211811218543406,-0.19448581649365,0.3441418810192,0.343852599208687,-0.0840588799179365,9397,2.30194172812026,0.606449660158631,61.6387486063135,57,0.507252871728117,3.58859228771748,12.0995620103424,11.9780223835945,-1.00449608542899,0.352670727376606,0.346123124430356,-1.85657681173488,0.212223964052689,0.203549228417919,-4.08753821628589,0.3441418810192,0.337580439763069,-1.90660934283818,FALSE,FALSE,FALSE,"consumption"
"MYS",2022,"HIS",73950,797.386463621323,0.433360264833802,34.7404944927505,34.6953269234886,-0.130014180630933,0.406684269754452,0.405911961799657,-0.189903571943273,0.27938238062575,0.27812394333581,-0.450435452343712,0.408021495729589,0.407251351580311,-0.188750876446053,73950,3.30430230360923,0.758109730276044,264.709101920065,264,0.275690751893349,3.23844039367363,34.7404944927505,34.3452227995489,-1.13778372752904,0.40668426975445,0.399868977124209,-1.67581909041039,0.27938238062575,0.268924899819785,-3.74307097768427,0.408021495729589,0.401242541623527,-1.66142082635652,FALSE,FALSE,FALSE,"income"
"BGR",2020,"EU-SILC",6716,410.921163928406,0.431951305542995,27.4328781774164,27.3881190011981,-0.163158877930603,0.402638796687059,0.401662704208181,-0.24242385157861,0.294674555671466,0.293114639202837,-0.529369244342903,0.486967407338369,0.486129910814343,-0.171982048779007,6716,3.03836855360289,0.608434537108446,129.498871255548,71,1.21761485436313,8.98046839865155,27.4328781774164,26.5460747144931,-3.23263004774093,0.40263879668706,0.38289543255324,-4.90349273251103,0.294674555671466,0.266623889748726,-9.51920190693822,0.486967407338369,0.470038513895477,-3.47639147667418,TRUE,FALSE,FALSE,"income"
"KAZ",2010,"HBS",47727,79.2036031044869,0.431841098069203,9.92831852866615,9.91035505451922,-0.180931686418606,0.279545117530378,0.278239486579891,-0.467055537232031,0.127139766932541,0.125474016721004,-1.31017245958989,0.21375436117167,0.212337194188614,-0.66298857028565,47727,2.26076167628643,0.492571114753503,42.0338405208567,272,0.317141142500038,1.91017044281642,9.92831852866615,9.87197732472739,-0.567479818219796,0.279545117530379,0.27543953296863,-1.46866616667096,0.127139766932541,0.122327950424919,-3.78466676769639,0.21375436117167,0.209364133498229,-2.05386577816524,FALSE,FALSE,FALSE,"consumption"
"NLD",2010,"EU-SILC",9500,451.573032220691,0.430691542714082,56.9717153561477,56.9010662807371,-0.124007281453531,0.278819971984388,0.277924762610154,-0.321070749653374,0.135511695442949,0.134383012179996,-0.832904687129121,0.300230899897989,0.299367461031691,-0.287591605857829,9500,4.0872606874867,0.465633709768991,240.846985472213,58,0.341647702788238,1.9890134646509,56.9717153561477,56.6613884597718,-0.544703445272587,0.278819971984389,0.274877669235791,-1.41392408891651,0.135511695442949,0.13096543871657,-3.35488144511685,0.300230899897989,0.29648140279784,-1.24887115264386,FALSE,FALSE,FALSE,"income"
"COL",2003,"ECH",31690,356.000991525645,0.429669524483766,10.0121384305563,10.0015308334015,-0.105947368070725,0.534816816947416,0.53432349115,-0.0922420129254142,0.518726736877177,0.517689551262384,-0.199948362221825,0.644142548909876,0.643765193202364,-0.0585826395338773,31690,2.14097062297165,0.899565802467461,126.427374714657,173,0.266276794089954,4.9050113646873,10.0121384305563,9.85768866293158,-1.54262517139554,0.534816816947416,0.527546445822583,-1.35941333451903,0.518726736877177,0.504037228520587,-2.83183944691627,0.644142548909876,0.638573667704135,-0.864541740825187,FALSE,FALSE,FALSE,"income"
"AUT",2008,"EU-SILC",5673,597.271679342418,0.429386760488364,59.3439893469562,59.24671274389,-0.163919891696995,0.305572922318757,0.304433124639339,-0.373003494802171,0.173400375466062,0.171885258212977,-0.873768150162424,0.70975544931522,0.709279729363719,-0.0670258963082815,5673,4.03482536490819,0.532694087623423,279.473542436053,20,0.233814186203942,1.72540582911057,59.3439893469562,58.9735134844392,-0.624285402100211,0.305572922318758,0.301216518470264,-1.42565113932087,0.173400375466062,0.16800856578792,-3.10945674924253,0.70975544931522,0.707943541269962,-0.255286246411524,FALSE,FALSE,FALSE,"income"
"MDA",2013,"HBS",5081,102.895455617345,0.429056335314602,11.7218735007321,11.7111903447721,-0.0911386388813828,0.285341589040846,0.284689980019283,-0.228361040447245,0.133085477691962,0.132265242813327,-0.616321850332724,0.223629584439409,0.222926947128315,-0.314196939932865,5081,2.31359876226215,0.470825414623778,41.515838545854,45,0.641466165744267,3.25521948381471,11.7218735007321,11.6066108483648,-0.98331254265861,0.285341589040845,0.278268801737453,-2.47870887912496,0.133085477691962,0.125140554291554,-5.96978989608281,0.223629584439409,0.216169803454916,-3.33577554293326,FALSE,FALSE,FALSE,"consumption"
"DJI",2002,"EDAM",10355,87.7975600694512,0.427705669568342,4.72746173039707,4.72245695098646,-0.105866101007956,0.399978389744566,0.399342589493071,-0.158958650716201,0.273394131150268,0.272379676083062,-0.371059562594778,0.410548474408377,0.409924459895272,-0.151995331124843,10355,1.38990132019961,0.805509922101332,44.9895880577231,58,0.140746411858096,1.97907664638677,4.72746173039707,4.69722287022489,-0.639642622123093,0.399978389744565,0.396120064960268,-0.964633311005059,0.273394131150268,0.267461282800905,-2.17007158288319,0.410548474408377,0.40676751800364,-0.92095249170896,FALSE,FALSE,FALSE,"consumption"
"ROU",2001,"HBS",31794,58.2276333607623,0.42733330704167,6.22335337046236,6.21617209804957,-0.115392329268582,0.294290588007342,0.293475510481179,-0.27696350456945,0.145734991323038,0.144674327669419,-0.727803010100514,0.25202490760103,0.251165308667073,-0.341076976136845,31794,1.81222724647209,0.479395888013172,25.8010428205426,169,0.391590020100292,2.34890318204741,6.22335337046236,6.17820713388057,-0.725432638873957,0.294290588007342,0.289145488131048,-1.74830595539321,0.145734991323038,0.139671167518135,-4.16085646271591,0.25202490760103,0.246685216900312,-2.11871546806458,FALSE,FALSE,FALSE,"consumption"
"MYS",2012,"HIS",38405,707.472400964339,0.42718360504059,23.1699086389514,23.1546815488681,-0.0657192495689074,0.439435967503392,0.439067381252491,-0.08387712389476,0.33044627381806,0.329808138552652,-0.193113167243353,0.461116950821689,0.460762733537876,-0.0768172332814232,38405,2.87442305206627,0.85151763669293,227.915731544046,113,0.20172060492022,3.17715183100173,23.1699086389514,22.8935184547665,-1.19288422104623,0.439435967503392,0.432680221028356,-1.53736766551397,0.33044627381806,0.31927409845871,-3.38093549376853,0.461116950821689,0.454629456634173,-1.40690863260514,FALSE,FALSE,FALSE,"income"
"AUT",2017,"EU-SILC",6041,650.645799620762,0.424944722634842,65.2286286475129,65.1477138662115,-0.124047957130269,0.306232361420677,0.3053710626116,-0.281256626530468,0.184173458331836,0.183036337725931,-0.617418283939908,0.823561338046034,0.823342472812714,-0.0265754623498426,6041,4.20937565031773,0.504510524543952,305.792639621605,26,0.281581607012378,2.06580870404107,65.2286286475129,64.742185788158,-0.745750553769176,0.306232361420678,0.301029097842899,-1.69912270330932,0.184173458331835,0.177767906466715,-3.47799944852998,0.823561338046034,0.822240934244202,-0.160328531808529,FALSE,FALSE,FALSE,"income"
"HND",1995,"EPHPM",2305,387.976210726791,0.423285168069179,7.20433920602052,7.19510948736866,-0.128113327092494,0.554256238175733,0.553684518783007,-0.103150736671509,0.567109440143325,0.565847244079378,-0.222566576149308,0.669146209838211,0.668721832075268,-0.0634207825889632,2305,1.67704154932115,1.15562315781659,171.38474892504,7,0.147847883721374,4.06006266000975,7.20433920602052,7.1652272443233,-0.542894505363301,0.554256238175733,0.551824534013503,-0.438732844980372,0.567109440143325,0.561820965614056,-0.93253156356059,0.669146209838211,0.667340760869809,-0.26981382272776,FALSE,FALSE,FALSE,"income"
"LTU",2019,"EU-SILC",5080,440.053638005552,0.422940291846326,34.9632795749721,34.9155884053575,-0.136403593125145,0.355440921699465,0.354560762668963,-0.247624563399707,0.226878769961291,0.225599330100536,-0.563931063701517,0.414668001669064,0.413870375068844,-0.192353062452222,5080,3.34928457596974,0.576424261677154,160.542284227175,42,0.519614229292419,3.53034725698961,34.9632795749721,34.563154946419,-1.14441389199537,0.355440921699465,0.348005078095242,-2.09200549240944,0.226878769961291,0.217091095998435,-4.31405457836618,0.414668001669064,0.407990501019014,-1.61032455438391,FALSE,FALSE,FALSE,"income"
"UKR",2004,"HLCS",10059,76.5792294150821,0.422202148998316,8.54266269238219,8.53708111481908,-0.0653376794109373,0.289340164314644,0.288875717929881,-0.160519154284355,0.138655317204764,0.138066717421925,-0.424505741795822,0.237470259999177,0.236975510977308,-0.208341466367623,10059,2.08156454971675,0.497167949890476,35.6257396111546,46,0.302775405471556,1.85056055360156,8.54266269238219,8.49244152392964,-0.587886590645004,0.289340164314644,0.285145714696915,-1.44966034275411,0.138655317204764,0.133770190481729,-3.5232162902348,0.237470259999177,0.233069152321281,-1.85333004558637,FALSE,FALSE,FALSE,"consumption"
"COL",2015,"GEIH",193802,601.278978789634,0.421949059195425,15.6314152497458,15.6161409315172,-0.0977155170185595,0.508603005320445,0.50812240698574,-0.0944938055178146,0.466376609868103,0.465419458016699,-0.205231529873307,0.614566237024813,0.61418930560386,-0.0613329203989377,193802,2.54519918820851,0.902158600797255,190.885732642089,780,0.24847829172922,4.60928504305045,15.6314152497458,15.385228372246,-1.57494937960767,0.508603005320445,0.500757474230332,-1.54256483112417,0.466376609868103,0.451388180590605,-3.21380381441871,0.614566237024813,0.608406953814493,-1.00221633393628,FALSE,FALSE,FALSE,"income"
"HUN",2015,"EU-SILC",6462,208.271881668267,0.420566879083907,21.0570231969799,21.0278477228949,-0.138554599157104,0.307345770967283,0.306385028489359,-0.312593361834779,0.167644023597675,0.16636685740192,-0.761832225418546,0.332928446704807,0.332006847311561,-0.276816055331963,6462,2.9463430073106,0.511864197506799,88.4056250875267,23,0.408474815271783,2.47244673141764,21.0570231969799,20.8975142289785,-0.757509580102111,0.307345770967283,0.302071832266689,-1.71596267096694,0.167644023597675,0.161290954060396,-3.78961886081036,0.332928446704807,0.327938807597654,-1.49871215768403,FALSE,FALSE,FALSE,"income"
"KAZ",2008,"HBS",11996,75.8358357546595,0.420263403931359,9.4597155137348,9.4367953653369,-0.242292153126855,0.284964438197943,0.283228171756965,-0.609292321511268,0.13245123439468,0.130208344910479,-1.69337001233096,0.218330429325501,0.216441194559819,-0.865309875274267,11996,2.21152773664316,0.492265606098032,39.9778101900559,82,0.454160282992183,2.73543963179391,9.4597155137348,9.38251404241037,-0.816107748825357,0.284964438197942,0.279094848216626,-2.05976227013925,0.13245123439468,0.125538797521563,-5.21885424828862,0.218330429325501,0.212040889639778,-2.88074351575902,FALSE,FALSE,FALSE,"consumption"
"PRT",2008,"EU-SILC",4077,411.444345730253,0.418952816317379,31.5406479551671,31.531787205569,-0.028093112134786,0.367501832588023,0.367324162736305,-0.0483452968019549,0.231498917390754,0.231238649241335,-0.112427372167678,0.380085928080405,0.379912312882067,-0.0456778811083525,4077,3.26885582974772,0.629765923155541,173.843174915183,33,0.429889223365615,3.31546284049484,31.5406479551671,31.2422625670792,-0.946034426787901,0.367501832588022,0.36148026507213,-1.6385136023642,0.231498917390755,0.223275156747515,-3.55239702022402,0.380085928080405,0.374236233493655,-1.53904529333482,FALSE,FALSE,FALSE,"income"
"HUN",2008,"EU-SILC",8094,163.353252991436,0.416922499928528,19.9118234571565,19.9005349685242,-0.0566923901096028,0.278654403259118,0.278245357381503,-0.146793258183286,0.132518804931007,0.132012203011316,-0.382286815788024,0.237183078116586,0.236754183222418,-0.180828623008833,8094,2.99455307229358,0.468507746964761,81.4570846775888,52,0.486800370404551,2.56609705320188,19.9118234571565,19.7974001321149,-0.574650158423728,0.278654403259118,0.27449765241742,-1.49172264750912,0.132518804931007,0.127845377476874,-3.52661454845363,0.237183078116586,0.23290125786989,-1.80528066365312,FALSE,FALSE,FALSE,"income"
"CRI",2019,"ENAHO",10251,936.507965702399,0.415391603735368,25.5535257001402,25.5466928307966,-0.0267394387130859,0.481452397872641,0.481313726297528,-0.0288027592605933,0.406723751218084,0.406463318073871,-0.0640319488186658,0.549170657931869,0.549050113699292,-0.0219502318334563,10251,2.93235437420722,0.878317845290271,261.728553169379,29,0.131439437262397,2.2934651909173,25.5535257001402,25.3114790205962,-0.947214417236553,0.481452397872641,0.476498407998275,-1.02896774348955,0.406723751218084,0.39776789150373,-2.20195149349703,0.549170657931869,0.544867173487893,-0.783633353643232,FALSE,FALSE,FALSE,"income"
"POL",2010,"HBS",37369,215.774734340673,0.414399669752909,18.4374545093632,18.4185073324488,-0.102764602916428,0.332188336058043,0.331501494672965,-0.206762643513803,0.181981058887661,0.181020982510761,-0.527569398028749,0.290618945775992,0.289891595067065,-0.250276425366913,37369,2.84657630279418,0.563582947252024,93.4405256454263,225,0.398848321380063,2.92100891097119,18.4374545093632,18.271580788214,-0.899656300521479,0.332188336058043,0.326141619411588,-1.82026759825743,0.181981058887661,0.174206666271187,-4.27208889979811,0.290618945775992,0.284276289919996,-2.18246468380103,FALSE,FALSE,FALSE,"consumption"
"SWE",2012,"EU-SILC",6588,389.20746348057,0.41429384519262,49.667248375565,49.5646675984373,-0.206536058434381,0.274683824974574,0.273183099754692,-0.546346411195053,0.145303862706368,0.143411188212309,-1.30256309695238,0.434793277527356,0.433628558905997,-0.267878709621083,6588,3.87863300516694,0.450635355480099,186.893525362686,29,0.312157297118636,1.74023551512154,49.667248375565,49.3863230572117,-0.565614821721283,0.274683824974574,0.270563583744775,-1.49999412239888,0.145303862706368,0.140557609113012,-3.26643318694652,0.434793277527356,0.431635483111864,-0.726274894002654,FALSE,FALSE,FALSE,"income"
"MDA",2010,"HBS",5454,118.91423673159,0.412901607901474,10.9358103880638,10.9280302203732,-0.0711439519751056,0.320509202111968,0.320025568078857,-0.15089552185219,0.169738567937716,0.16908108492211,-0.387350396314701,0.276697589799085,0.276184862002723,-0.185302588553404,5454,2.23522597779804,0.5400769119431,47.2501918206279,51,0.665253075442204,3.95959783489341,10.9358103880638,10.8171296309491,-1.08524885585336,0.320509202111968,0.313086086793281,-2.31603812613574,0.169738567937716,0.160670369132383,-5.3424504021155,0.276697589799085,0.268939288832373,-2.80389177670315,FALSE,FALSE,FALSE,"consumption"
"KAZ",2011,"HBS",46826,98.3372642190424,0.411758533384045,11.7848671078733,11.7715539460942,-0.112968280908365,0.279838437907446,0.279024154615928,-0.290983360830144,0.126766545889593,0.125737390556342,-0.811850891754551,0.213291003607502,0.212407211462236,-0.414359785606455,46826,2.41254793388728,0.503422763931611,50.5425838589606,243,0.26590080969713,1.64646966653803,11.7848671078733,11.7252259854231,-0.506082265537611,0.279838437907447,0.27618084527698,-1.30703725257225,0.126766545889593,0.122515597593977,-3.35336761429035,0.213291003607502,0.20938030577457,-1.83350341401568,FALSE,FALSE,FALSE,"consumption"
"POL",2007,"EU-SILC",12426,273.074346926326,0.411743758299056,19.6207304257807,19.5942353771269,-0.135035995494592,0.346223255362853,0.345339432780137,-0.255275337235594,0.210918580199262,0.209643974589766,-0.604311677184699,0.371874145292105,0.3710265676234,-0.227920569213014,12426,2.87075546658483,0.613944837647317,111.340155516639,43,0.278536557541225,2.39638909118101,19.6207304257807,19.4606644185843,-0.815800450456372,0.346223255362852,0.3408549759071,-1.55052538285635,0.210918580199262,0.20368357069661,-3.43023810221811,0.371874145292105,0.366757244972612,-1.37597635766635,FALSE,FALSE,FALSE,"consumption"
"BEL",2014,"EU-SILC",5689,429.976303493846,0.411530767554214,54.4216000129714,54.3750228788622,-0.0855857492211842,0.276280708540399,0.275661019585042,-0.224296860476103,0.136710999072984,0.135947721870221,-0.55831440625751,0.33597515820904,0.335410859102126,-0.167958580605343,5689,3.96304891482835,0.480812335739595,222.624372295741,32,0.301779221606577,1.82947627729362,54.4216000129714,54.0978038488311,-0.594977295895627,0.2762807085404,0.271957753883067,-1.56469652918259,0.136710999072983,0.131799198928882,-3.59283464930232,0.33597515820904,0.332088350842204,-1.15687343896367,FALSE,FALSE,FALSE,"income"
