"Country","Year","Survey","Valid records","Median log welfare (unweighted)","S estimate, log space (unweighted, 1.1926 scaled)","outdetect threshold (PPP/day)","Records flagged (top)","Population share flagged (%)","Welfare share flagged (%)","mean_ppp_day original","mean_ppp_day outdetect-capped","mean_ppp_day change (%)","gini original","gini outdetect-capped","gini change (%)","mld original","mld outdetect-capped","mld change (%)","atkinson_2 original","atkinson_2 outdetect-capped","atkinson_2 change (%)"
"ESP",2008,"EU-SILC",12847,3.75794941766096,0.588982056901509,250.860143935721,45,0.219299598652849,1.68535278223117,48.1347987953974,47.8736929135088,-0.542447228248466,0.340250693660375,0.336658555270624,-1.05573286305669,0.210654717075081,0.205982252401929,-2.21806790658634,0.517979202471394,0.515376906538972,-0.502393903076714
"ARG",2005,"EPHC-S2",23983,2.88393892329893,0.921601241842574,283.934236244372,24,0.0666516883390008,1.68310022282416,21.8532646052106,21.6746992221753,-0.817110789903464,0.47693320889913,0.472626668006431,-0.902965197713868,0.418993440497833,0.411162713150391,-1.86893793328541,0.583162456932145,0.579731736464075,-0.588295838884723
"KGZ",2020,"KIHS",19868,1.87343668514617,0.553431791378274,34.251558224562,112,0.217416519585588,1.6821097330199,6.45358724756781,6.41949937414322,-0.528200396414302,0.289892735260144,0.28612812039113,-1.29862339104017,0.136281930687083,0.131731014212513,-3.33933959669196,0.222326988014566,0.2182643446283,-1.82732803720617
"COL",1992,"ENH",2425,2.13149731190844,1.00745202592917,173.097217874995,7,0.0818713704747254,1.67683174591289,10.64817373585,10.6113388428152,-0.345926859840717,0.50066476674439,0.498932672007566,-0.345958983310724,0.437636304766531,0.434337700966369,-0.753731754937992,0.572716628539627,0.571234939495453,-0.258712419081075
"TJK",2015,"HSITAFIEN",2999,1.7397198219127,0.605031950120049,34.9813713367098,13,0.239651603112682,1.67630157806031,6.518495277509,6.49305905550555,-0.390216160640766,0.339957180674344,0.337376172718851,-0.759215601909835,0.193478955778722,0.190150789315794,-1.7201697463857,0.318281470201047,0.31565251144742,-0.825985487614767
"GRC",2014,"EU-SILC",5297,3.18258012047433,0.699473786005298,196.566634066456,17,0.166735527808769,1.6730791986581,24.6690878371442,24.5841008748489,-0.344507923666937,0.361248382069117,0.359043933875824,-0.610230606616569,0.243888526642927,0.240806494245917,-1.26370536549362,0.447622439920108,0.445725149873468,-0.423859457756115
"DOM",1996,"ENFT",4409,2.29544986492691,0.889434893986427,143.130177293819,13,0.100851824416147,1.67111777496613,11.8838743938653,11.8296302516056,-0.45645166266356,0.472076926687923,0.469659173063015,-0.512152466732607,0.396659389270005,0.392392114605593,-1.07580326593691,0.588841268138719,0.586959519427271,-0.31956807602771
"CRI",1997,"EHPM",4689,2.34922044888556,0.860450958228825,138.458871323287,17,0.113551792660565,1.66848767987237,12.5957511898985,12.5428151635928,-0.420268910583999,0.448955142331368,0.446631434304999,-0.517581336590112,0.36428344777789,0.360354540686532,-1.07853022565925,0.543210446454421,0.541286838934508,-0.354118285550087
"BTN",2007,"BLSS",9794,1.86953297568795,0.680484938793061,49.9482661143742,45,0.176616937216779,1.66716470274082,7.24044759969478,7.20795451079632,-0.448771825927341,0.380907722008076,0.37812052289814,-0.731725546345485,0.239599047680183,0.235582411449422,-1.67639907990043,0.360804262957473,0.357945569369602,-0.792311477818619
"POL",2018,"EU-SILC",13360,3.32082097261806,0.520917169316956,132.101752851899,62,0.300457290218867,1.66631642259833,30.1153027106366,30.0103958228045,-0.348350766519256,0.296379011259328,0.293924362253636,-0.828212833041908,0.154361913631227,0.151515155208134,-1.84421037296391,0.323557182227991,0.321248656298584,-0.713483135658055
"SRB",2007,"HBS",4608,2.56344148837218,0.498274264639757,57.8737713201401,28,0.326908185422421,1.66575076899504,13.8561924638153,13.814576926954,-0.30033890601564,0.287066993111954,0.284922998725282,-0.746862035035833,0.13827363208779,0.135836758077648,-1.76235625935848,0.244100315780441,0.241887990688847,-0.906317996566619
"SVN",2003,"HBS",1139,3.20336181543853,0.546455932762725,126.815035785942,5,0.300174010099025,1.66443741892982,27.2324763629498,27.1598746145908,-0.266599876527407,0.308660229096036,0.306816099270765,-0.597462728084963,0.156652048814222,0.154472576020651,-1.39128266120288,0.264368497933728,0.262451534963079,-0.725110210040658
"ECU",2018,"ENEMDU",15260,2.67192958524743,0.849473139053904,184.998737810507,36,0.084528367254307,1.66167902036298,15.6744318842088,15.5703495505401,-0.664026195255873,0.45384360741033,0.450195433532327,-0.803839432446729,0.3656327323746,0.359331765742624,-1.72330485595591,0.523103474786032,0.519920749845291,-0.608431236676976
"UKR",2007,"HLCS",10610,2.30536124048475,0.473714289708972,41.5336569592718,48,0.33157785201828,1.65947717779249,10.4313009363452,10.3959122855699,-0.339254432321145,0.270126864653462,0.267647567186977,-0.917827062356447,0.118961073999447,0.116257455668872,-2.27269159539334,0.20599793644499,0.203387271139647,-1.26732595015095
"SWE",2013,"EU-SILC",6147,3.91012919975987,0.453617227350513,194.606755084021,24,0.283887858714293,1.65791643548679,50.8308086113784,50.5405412310409,-0.57104615934146,0.275083633259454,0.270925576560514,-1.51156092046295,0.144068510016474,0.139270366964348,-3.33045927356166,0.593780438330267,0.591476129940276,-0.388074150180939
"UZB",1998,"HBS",4690,0.720395527268354,0.83536604732128,25.1911733490031,11,0.12284325297347,1.65734085224298,2.48965519853789,2.47933878265664,-0.414371270660951,0.437440093280599,0.435101627534983,-0.534579655942913,0.365243419652174,0.361400900743766,-1.05204329541837,0.66159147483836,0.66018619413677,-0.21240913086632
"PAN",2014,"EH",6991,3.00182406294998,1.0222282950175,432.036012916606,11,0.0717467093046126,1.65692408464709,26.936385799981,26.8000419584062,-0.506169768235665,0.504199627297079,0.501679632659669,-0.499800971872777,0.475899615741003,0.471072873434926,-1.01423538629277,0.631631475000204,0.629759116074957,-0.296432175937189
"SWE",2005,"EU-SILC",6075,3.6829013470434,0.436102951409989,147.114353786529,23,0.306540721585198,1.65675873921412,41.0783787745187,40.848774545897,-0.558941797294388,0.259581692724949,0.25542506846727,-1.60127789215236,0.120390564076671,0.115665067575169,-3.92513860014173,0.361897764052705,0.358383138315201,-0.971165363981719
"MLT",2008,"EU-SILC",3350,3.50536833947112,0.511374986326688,154.391764656498,10,0.301255354015777,1.65590858553206,37.7885884346019,37.6279574115491,-0.42507812465874,0.292077395069098,0.289059790687726,-1.03315231932226,0.154517686070572,0.150997451244394,-2.27820834992977,0.362469131082005,0.359803287325889,-0.735467803329348
"SWE",2010,"EU-SILC",7105,3.85697237196069,0.445168593749633,179.913855037829,19,0.22795053554051,1.65583505067684,48.3893973204696,47.9982633148963,-0.808305180953039,0.272255969095901,0.266332202817239,-2.17580767772797,0.142014612364187,0.135055937403755,-4.89997109775302,0.82485007422143,0.823429017728736,-0.172280580084216
"MNE",2005,"HBS",1326,2.59915536232878,0.52629750374302,65.2383752705516,6,0.322848687242742,1.65533092814662,14.5617479132022,14.5313240344557,-0.208930129321405,0.302172763762214,0.300715732918628,-0.482184703030408,0.15066551166765,0.148995971105943,-1.10811063741612,0.257616406939757,0.256109391004166,-0.584984455568327
"ARG",2006,"EPHC-S2",32418,3.01771342912426,0.901168546805154,305.276849917348,33,0.0473669361880659,1.64822108350138,24.2067419648776,23.952361630881,-1.05086564051322,0.463669904413388,0.45797477777376,-1.22827179107798,0.400350291365549,0.390024691884058,-2.57914124310267,0.58276417389599,0.578334817086311,-0.760059902115706
"KAZ",2011,"HBS",46826,2.41254793388728,0.503422763931611,50.5425838589606,243,0.26590080969713,1.64646966653803,11.7848671078733,11.7252259854231,-0.506082265537611,0.279838437907447,0.27618084527698,-1.30703725257225,0.126766545889593,0.122515597593977,-3.35336761429035,0.213291003607502,0.20938030577457,-1.83350341401568
"KAZ",2012,"HBS",47089,2.4499615465101,0.501262537082612,52.1304461814286,200,0.269392556632955,1.64605972486467,11.9926332664545,11.935662902057,-0.475044663934376,0.281688217751026,0.278264925996926,-1.21527686938132,0.127980279706674,0.123979908113755,-3.12577187836145,0.214497691836771,0.21083299711543,-1.70850077218064
"AUT",2012,"EU-SILC",6198,4.11408736178895,0.53608955654925,305.624135451536,25,0.208309370168377,1.64595013313068,61.9139376477587,61.5315088202607,-0.617678089986473,0.307965744561014,0.303668322988641,-1.39542194165092,0.183230415073015,0.177725780399064,-3.00421448685679,0.927862936843454,0.927415101414643,-0.0482652567559749
"UKR",2019,"HLCS",8091,2.66163449685922,0.461820174217033,57.2309605042613,50,0.321230137122462,1.64137138886349,14.9213451994194,14.8602736013869,-0.409290162624631,0.266194663244227,0.26318571974886,-1.13035455282825,0.116155690822208,0.112897337035002,-2.80516069780246,0.200786594127119,0.197617365677247,-1.57840639891796
"ITA",2017,"EU-SILC",18672,3.914414703337,0.608552845082078,311.087193732425,61,0.152302847703241,1.63854360811777,47.41862066895,47.1154405458159,-0.639369342374463,0.347022452209212,0.342824559264292,-1.20968914783345,0.23753749773487,0.23171952197838,-2.44928729651941,0.689275004889584,0.6872819559496,-0.289151489005868
"AUT",2018,"EU-SILC",6075,4.19302713692898,0.509489239695505,305.361052754393,26,0.261103558726277,1.6328081948678,64.2371266047084,63.9855661130649,-0.391612304192168,0.2969123371297,0.294151980810094,-0.929687309827265,0.163893800026652,0.160571411503352,-2.02715936951866,0.696525805698924,0.695341854288879,-0.169979547111954
"URY",2003,"ECH",15366,2.77976825435918,0.83825573228402,199.245045419629,44,0.111099303046636,1.63169338704732,17.4626414974212,17.3990645877202,-0.364073841351142,0.450323895393582,0.448317107478421,-0.445632118501393,0.346346338674943,0.342943901548694,-0.982379989713889,0.574026672582925,0.572473327675961,-0.270605005160052
"MKD",2010,"SILC-C",1874,2.27577637167091,0.907246490089458,148.044934909985,3,0.0644572507110565,1.62596346973208,10.458095884704,10.3834767608491,-0.71350583010078,0.427644551174335,0.423534215976132,-0.961156920371331,0.365541746544915,0.358706455819035,-1.86990700528382,0.618583648122859,0.615844971583738,-0.442733419713215
"BRA",2021,"PNADC-E5",37869,2.4632456263633,1.13838811849929,357.240770583767,77,0.0609254176906448,1.62226254396506,19.214118845749,19.120065824201,-0.489499530543847,0.528486918434015,0.526168698341027,-0.438652313260168,0.515873153966542,0.51114713210556,-0.916120915508833,0.646147096902148,0.644407405596398,-0.269240752467959
"ESP",2009,"EU-SILC",13220,3.79306799846431,0.590857659243245,261.292632402183,51,0.202406204615324,1.62159994125421,48.9357551686413,48.6710854917591,-0.540851318162283,0.341216960344715,0.337639332048963,-1.04849075853021,0.216232835447764,0.211508559742618,-2.1848095805445,0.782198250428037,0.781018556625725,-0.15081775006105
"MDA",2009,"HBS",5531,2.20259668615216,0.570688167163978,50.1320832640482,21,0.24557785988775,1.61667563182111,10.7063470334683,10.656373427117,-0.466766173327593,0.32910908071345,0.325969717826119,-0.953897376676638,0.179674795457192,0.17577826037931,-2.16865981005693,0.297595389260291,0.294368504217357,-1.08431956924946
"JAM",1990,"SLC",1820,2.13469830341305,0.776028213755632,86.7285342739617,8,0.110787979504224,1.61547338377816,9.57571061044465,9.51710234500105,-0.612051343528253,0.411137353142683,0.407515082134809,-0.881036709553595,0.281545901826715,0.275891788773647,-2.0082384493554,0.403360637673157,0.399700912777539,-0.907308387037753
"GEO",2020,"HIS",13308,1.88379242299272,0.631890047888754,43.7924998605347,43,0.180165227507479,1.61381824365188,7.25568660803388,7.21749187085617,-0.526411065431376,0.344651871100334,0.341188532680092,-1.0048802025026,0.204531794028301,0.19988318874188,-2.27280326196043,0.344062612688009,0.340626118967588,-0.998798937662337
"SVN",2009,"EU-SILC",9122,3.60730350894114,0.406185204935257,124.693549568135,56,0.399201628234833,1.60458840179891,38.7290741261704,38.6054105747976,-0.319304176934265,0.237180189263972,0.234742528599251,-1.02776740008741,0.0951107175635673,0.092717586222419,-2.51615317647963,0.177306999313371,0.174813755967263,-1.40617310978296
"BTN",2017,"BLSS",11393,2.31629248145907,0.695820078961803,81.7571050841038,31,0.129562066119462,1.60357334758731,10.7626732557114,10.6960120904413,-0.61937367869731,0.374414095565924,0.370518439915252,-1.0404671450161,0.232308937689752,0.226603011737495,-2.45618012333075,0.357113428777651,0.353126808769692,-1.1163455884602
"KAZ",2002,"HBS",47150,1.72510409524234,0.616939208929341,35.727536501253,124,0.170634381147802,1.60162431067024,5.89702440926596,5.86353969352926,-0.56782392971072,0.348111400234981,0.344392806609427,-1.06821943292972,0.201253768426846,0.196188923735899,-2.51664588968339,0.321135695363733,0.317294375215069,-1.19616729131059
"TUN",2010,"NSHBCSL",11280,2.25516048781103,0.640301334552418,65.1091108782036,30,0.232171989904363,1.59908116762057,11.6599641156192,11.62467694363,-0.302635339520041,0.35808256146547,0.35613751812113,-0.543182928646124,0.217000413102752,0.214421573663981,-1.18840300896069,0.351971689390046,0.350033635485379,-0.55062778146332
"JOR",2008,"HEIS",10946,2.61081393570382,0.577230735124239,76.9000203450464,53,0.250140194378643,1.59498691705861,15.0604660332772,15.0126114307667,-0.317749812022905,0.325734502709858,0.323589006576628,-0.658664070088311,0.171015754635643,0.168341890836962,-1.56351898945073,0.269696314860661,0.267413197088989,-0.846551341590351
"NOR",2012,"EU-SILC",6027,4.1756777998594,0.419123076374296,228.84548297642,24,0.33348521936559,1.594097211983,66.4473157951839,66.1512468475675,-0.445569462172135,0.253003651609977,0.249667021221645,-1.31880720578526,0.11532423510068,0.111821880455281,-3.03696325611083,0.924121571073768,0.923783235320712,-0.0366116064862365
"KAZ",2005,"HBS",46851,1.85564869994177,0.711189308323917,54.0125606914751,97,0.153083628279092,1.59386421768389,7.34475177648013,7.31037079367007,-0.468102719552221,0.398260399575901,0.395433785663376,-0.70974013874725,0.268167172186785,0.263943840086114,-1.57488780831444,0.405579343057896,0.402801492072743,-0.684909385228849
"SLV",2004,"EHPM",14532,2.03508085709972,0.919383282745312,120.690655433669,29,0.0928245216255987,1.5911199174992,9.81079048760621,9.7667195696469,-0.44920863425828,0.475948734805986,0.473586254976192,-0.496372751312602,0.429279309260663,0.425055834240259,-0.983852454402701,0.633570942582204,0.631919935682112,-0.260587534738099
"LUX",2018,"EU-SILC",3807,4.28428380324105,0.61541278217375,459.676117803352,9,0.15820201548438,1.58970708990287,79.9790703833274,79.4348543140705,-0.680448105546316,0.344483111356595,0.339995403924478,-1.30273655925948,0.214115045546614,0.207911318248014,-2.89738036986738,0.42860043675329,0.424709315963989,-0.907866734522456
"CIV",1998,"ENV",4177,1.3004388410486,0.748564134166118,34.6788934355426,23,0.137588612071419,1.5877971212729,3.91240711957527,3.89800024011787,-0.368235692684427,0.389599627088177,0.387346229056118,-0.578388138843944,0.253794018888855,0.250439263454898,-1.32184180251534,0.384672906320493,0.382410539086037,-0.588127522703819
"GHA",2012,"GLSS-VI",16767,1.33515871172823,0.855220074977397,49.4429231527959,37,0.11698714835458,1.5850553202415,4.84233872021812,4.82342683856879,-0.390552638756292,0.423732052263398,0.42147393958413,-0.532910519089991,0.30953960090517,0.305885945305246,-1.18035158966401,0.455888261782283,0.453760566316241,-0.466714246540301
"TUR",2008,"HICES",8500,2.69228831296223,0.688568176003691,116.51183326915,22,0.179589094144905,1.58372262318495,16.6083382296991,16.55455076576,-0.323858192163662,0.39020540007608,0.388227298189544,-0.506938624157915,0.265955428481345,0.263094476823188,-1.07572598705481,0.417863321953671,0.415987651499593,-0.448871761538749
"CRI",2016,"ENAHO",10674,2.93983141834475,0.897390794146071,279.221060820912,20,0.0917910007848141,1.57799234894349,25.8796170244544,25.7275384540022,-0.587638411760805,0.486377743330003,0.483344215426048,-0.6236979272912,0.41887328915918,0.413345909822469,-1.31958267088527,0.564624458774942,0.562055698620562,-0.454950208843885
"BOL",2007,"EH",3817,2.34234985770118,1.0789222878729,264.83757705964,6,0.0749660886302578,1.5744007229705,14.8933335134769,14.8573911357111,-0.241331987451332,0.544999691360664,0.543900119915931,-0.201756342648285,0.575466991627046,0.573171551067289,-0.398883097233305,0.727149740051332,0.72649012663826,-0.09071218440172
"HND",2005,"EPHPM",6628,1.85926173141822,1.21326090704869,244.458229190777,4,0.0231949435891158,1.57360017735056,9.41386403003698,9.32242939732453,-0.971276326285431,0.59457141669965,0.590595784923081,-0.668655045450584,0.721767592950831,0.712155421894556,-1.33175431401364,0.806231532116373,0.804331162130386,-0.235710203618389
"DJI",2012,"EDAM",5846,1.36239982056247,0.956051925549855,68.7554218845272,19,0.100160954030177,1.572271801393,5.80908946481944,5.78662087575341,-0.386783319522011,0.451342527154308,0.449214987645908,-0.471380244581343,0.38980068598036,0.386199704270083,-0.923800762746418,0.625292598083433,0.623840441191073,-0.232236379706141
"PSE",2005,"PECS",2152,2.49573922164265,0.63940761491585,82.5960671659358,9,0.19339606473623,1.57054291859709,13.4029789355648,13.352216942537,-0.37873664706779,0.347426242272682,0.344948184973082,-0.71326140575616,0.20026560331785,0.196927777299178,-1.66669960461191,0.319719800026384,0.317160672190488,-0.800428323702296
"THA",2017,"SES",29466,2.66958683292609,0.697453382202093,116.97344924698,72,0.142703686117388,1.56837054219162,16.1990556697395,16.1119198763562,-0.53790662344656,0.363828048141218,0.360390825121426,-0.944738328271355,0.216043534703393,0.211145096545639,-2.26733846235159,0.32770101966345,0.324088576730356,-1.10235938136646
"IRL",2011,"EU-SILC",4069,3.72621448022391,0.552154761773951,217.604406567338,24,0.219735671858574,1.56258343831943,44.0452165368628,43.8351277826505,-0.476984269191894,0.321130452946919,0.317882016449567,-1.01156289213382,0.183021895786989,0.178951202073813,-2.22415667572035,0.374608350890221,0.371655181982984,-0.788335043844812
"IRQ",2012,"IHSES",24923,2.33732880716832,0.541093935536557,52.4893668964065,119,0.256703571181418,1.56230329517912,11.3009110474307,11.259098621065,-0.36999164217989,0.295418569658679,0.292806230795374,-0.884283904807692,0.142461995198429,0.139371400082434,-2.16941726225987,0.238978841868591,0.236215127316157,-1.1564683010531
"MAR",1990,"ENNVM",2880,1.87796442406823,0.756816644894861,63.3334964333709,17,0.127611039687464,1.56058579010491,7.76402329204437,7.72367958107734,-0.519623775580014,0.392069033910029,0.388896300661341,-0.809228216022773,0.25296647336314,0.2481930279849,-1.88698736033179,0.368119384070114,0.364834582222936,-0.892319717277335
"SRB",2009,"HBS",4591,2.5987239425726,0.490698338949985,58.6049380104425,25,0.31144136298408,1.56056083954397,13.8904478648656,13.8561989927649,-0.246564203212585,0.27974149265598,0.277965059874601,-0.635026561313046,0.130761679127442,0.128791122739908,-1.5069830860873,0.231853831962384,0.230015949135679,-0.792690295928966
"EST",2016,"EU-SILC",5855,3.23080489330256,0.549327015540752,131.470953320864,16,0.355737466307796,1.55715098835737,32.7555465505201,32.7131846719412,-0.129327344648644,0.325151998331818,0.324281139060903,-0.267831437414856,0.185095316492991,0.184104689396794,-0.535198358859901,0.366061734765607,0.365269537687262,-0.21641078624397
"KGZ",2012,"KIHS",19836,1.83042031659522,0.505929035629838,28.451686079818,99,0.240552725433601,1.55671104213223,6.02048975138867,5.99520942893518,-0.41990475023499,0.273572740889127,0.270514592671256,-1.11785560503309,0.125376337251151,0.121840649611965,-2.82005976303394,0.22043054289859,0.217212908821911,-1.45970428343021
"FRA",2007,"EU-SILC",9745,3.83603416915998,0.53131088257291,228.141674845529,33,0.222440814475179,1.55572458322985,46.8137478081926,46.5929350248931,-0.471683626366115,0.296910916099064,0.29358252762905,-1.12100575948642,0.148684092661606,0.144578917403572,-2.76100501711165,0.270704309191261,0.267299430497148,-1.2577851842424
"GEO",2022,"HIS",13618,2.04101672936759,0.610655970596584,48.0856906494735,52,0.206624990161441,1.55343557888119,8.36997230992049,8.33930723568922,-0.366370079802136,0.335006636540247,0.332564544392988,-0.72896828924911,0.196082238449363,0.192891140952707,-1.62742812500044,0.345065585783248,0.34268624241141,-0.689533662546438
"AUT",2006,"EU-SILC",5705,3.98860377610982,0.506773338639385,246.885284131182,23,0.2893579101017,1.55269981661298,55.6388383011523,55.4893162593953,-0.268736814646697,0.287154333276235,0.285238329977545,-0.667238163126294,0.144995600913021,0.142834488926966,-1.49046727793595,0.530775689890122,0.529534597889459,-0.233826082147826
"GRC",2021,"EU-SILC",6996,3.34448127107896,0.626538612430334,185.693433766191,23,0.160780857016693,1.5489358587853,28.8657985352634,28.717245325059,-0.514633988118962,0.334262445018702,0.330821611408537,-1.0293808537098,0.206007197211602,0.201369381511484,-2.25128818938988,0.415687539415163,0.412685266577035,-0.722242683134433
"UKR",2015,"HLCS",9096,2.47272472852414,0.444261970059923,44.9481965426727,58,0.282028970933639,1.5465884510782,11.7012297688366,11.6470268367602,-0.463224234949899,0.254575403491064,0.251112848260774,-1.36012952657888,0.106777207955755,0.10302034584692,-3.51841201016548,0.18675764833546,0.183093538595617,-1.96195966939032
"SDN",2009,"NBHS",7906,1.41323027721106,0.64509747087915,28.460657353528,24,0.193573952068526,1.54263445554847,4.67411505333369,4.65710296325289,-0.363963870950601,0.353953369624997,0.351596768177788,-0.665794324745606,0.213185460909442,0.210010918216952,-1.48909905907614,0.34979613427322,0.347447764362142,-0.671353877583059
"TUR",2011,"HICES",9854,2.80382387462572,0.714309646680118,140.717286133568,24,0.152044362432926,1.53726905010142,18.2821966817614,18.2151028310288,-0.366990093699315,0.400393547657291,0.398187075972769,-0.551075734719286,0.273932603438261,0.270605582805925,-1.21453985052445,0.414212310933596,0.412066954840952,-0.517936342309233
"HUN",2010,"EU-SILC",9193,2.96750912296938,0.466387694290585,78.7810279516524,42,0.299361516905631,1.53344685379373,19.3954699532026,19.3338908097366,-0.317492402166886,0.269441380246701,0.267118119098279,-0.862251056721342,0.123067256678948,0.120406893046703,-2.16171523119644,0.222167233953456,0.219752992798775,-1.08667741490025
"HUN",2009,"EU-SILC",9214,3.00591381038635,0.468935468776218,82.4935589298372,43,0.297774517709029,1.53164858791067,20.3538416937472,20.2877371621037,-0.324776681661165,0.275132808997958,0.272775477683322,-0.856797603754,0.128066871720828,0.125434343526075,-2.0555887399914,0.228902508672385,0.226465415833644,-1.064685945504
"POL",2006,"EU-SILC",12726,2.79667891464758,0.645495599969908,113.654792069033,37,0.186620575562998,1.5287746264158,18.3420404791343,18.2737352454365,-0.372397137469338,0.357892789506381,0.355496346667601,-0.669597965939861,0.2272009022179,0.223952903907846,-1.42957104410597,0.402031073812464,0.399818966259966,-0.550232978640242
"HUN",2011,"EU-SILC",10996,2.97196584121341,0.510130885602175,90.2296870841231,48,0.275781138390579,1.52630836928545,20.1810459904898,20.1218574547345,-0.293287750214888,0.294400716343077,0.29232948691357,-0.703540893254173,0.147445097078417,0.145058806449625,-1.61842657102628,0.259779540280081,0.257660152577144,-0.815840885949737
"SVN",2008,"EU-SILC",8883,3.56841086884067,0.416448916619025,123.687425210515,41,0.379734172484857,1.52411168491265,37.6094659130974,37.5059390690737,-0.275268051567101,0.243547531903853,0.241463937899996,-0.855518422859625,0.101061807683114,0.0989908093191509,-2.0492393827514,0.196115796928939,0.19401042141665,-1.07353693341322
"URY",2004,"ECH",15988,2.80502041074853,0.851510678442551,212.629761866775,31,0.0788545341357128,1.52080430121326,17.706372872905,17.604761800819,-0.573867233088532,0.458764106832883,0.455642852399359,-0.680361516307781,0.363771935873613,0.358356856544914,-1.48859183314798,0.510372534535156,0.507551684102066,-0.552704199817333
"SVN",2007,"EU-SILC",8618,3.51544209373654,0.414349283984785,116.569766249308,44,0.384365212277551,1.51022311556516,35.7449133772402,35.653139062274,-0.256747901436138,0.243639268317236,0.24169705030152,-0.797169532288666,0.10090264731529,0.0989936831463702,-1.8918871007964,0.198399261396212,0.196448291226213,-0.983355561038191
"CRI",1993,"EHPM",4143,2.30875688046406,0.881558720906323,141.660456550736,11,0.0765021818667496,1.50546477837508,11.8191923675656,11.7496319294872,-0.588537997480032,0.44685539903993,0.443582384249416,-0.732455017338041,0.366304195603131,0.360706211746483,-1.52823361671584,0.583258363237426,0.580794275186275,-0.422469390318536
"BLR",2010,"HHS",5518,2.54024908979194,0.494343172855051,55.8840276384928,20,0.320729668220473,1.49924258598676,14.2041516168271,14.1704335832427,-0.23738153811651,0.285665997528012,0.283971163225287,-0.593292277481583,0.134046989509602,0.132207219223524,-1.37248161469987,0.232235938588298,0.230481293137469,-0.755544323369906
"CIV",2002,"ENV",10782,1.34566312300278,0.826385613246588,45.8245494974082,46,0.0977965816336076,1.49672121332965,4.16055934231649,4.14310221100434,-0.419586163201646,0.41340041687622,0.41093023519957,-0.597527621117455,0.289334978994281,0.285391641716934,-1.36289683710321,0.420031076465858,0.417593443684634,-0.580345816727235
"GRC",2005,"EU-SILC",4064,3.52987413208867,0.625590230266959,222.882521424064,17,0.202077225089209,1.49401302797352,38.3151745913551,38.1931357057721,-0.318513191926229,0.333720310967775,0.331594764672164,-0.636924462118038,0.19805596532329,0.195314843537059,-1.38401374669895,0.388999642082726,0.387071637797286,-0.49563137773514
"SRB",2019,"HBS",6350,2.74952444673273,0.504955092521365,71.1215030013256,34,0.279608528056412,1.49187073563664,15.2907040616214,15.2614483101268,-0.191330310080107,0.289532460795447,0.288173102762676,-0.469501080824286,0.140787841333536,0.139233254632598,-1.10420522554554,0.247343716054667,0.245940001353116,-0.567515813193853
"SVN",2021,"EU-SILC",4660,3.81970874611184,0.470335193294475,186.9262821434,31,0.248059275354336,1.48937612151164,45.5951014321432,45.3797068597656,-0.472407266596819,0.240315285252613,0.236714652248472,-1.49829545813356,0.0974425502869591,0.0935222079196438,-4.02323456823561,0.175981274962002,0.172173394926869,-2.16379841318621
"PAN",2019,"EH",7090,3.24524133487116,1.00017764054514,515.828453890795,13,0.0626330098549347,1.48718135623504,33.519762999904,33.3443422202752,-0.523335381665047,0.498028228723991,0.495389006728084,-0.529934217316996,0.455228611916259,0.450217966717887,-1.10068766927466,0.605583428656155,0.603510257504398,-0.342342781135485
"GRC",2016,"EU-SILC",8807,3.20425422002918,0.717690084156126,212.15655571645,16,0.0790043573449936,1.47716372454459,25.0274737510296,24.8253899110185,-0.807448015014944,0.358858160333049,0.353640749295797,-1.45389226551493,0.24987395857168,0.242166367538956,-3.08459155839299,0.551894439381532,0.548252114558968,-0.659967660961658
"THA",2021,"SES",31139,2.70466006165375,0.682982146018908,116.001891813502,91,0.150844540651783,1.47681233837911,16.5598203236109,16.4902453747119,-0.420143138871154,0.349238725120039,0.34649633524707,-0.78524793378133,0.198473919339151,0.194721101402307,-1.89083681590991,0.308177339514212,0.305283476592304,-0.939025214011435
"UKR",2002,"HLCS",9418,1.87401628186921,0.498501412607534,29.0645878187441,42,0.258769900361862,1.47275379434377,6.81558864933971,6.79042221383884,-0.369248157359103,0.290456955102705,0.287831719510739,-0.903829481734231,0.139295700905398,0.136262277849156,-2.17768605673113,0.239840698285933,0.237096345641363,-1.14423976588767
"ECU",2022,"ENEMDU",8235,2.84712459823888,0.903510727350682,259.21472707704,10,0.0334835567088413,1.46349135598063,15.2086156024266,15.0728331378593,-0.892799634870522,0.454457360708191,0.449544772768842,-1.08097884732095,0.365894747671298,0.35720505865903,-2.37491493594068,0.524039244335113,0.519753863629042,-0.81775950034203
"UKR",2008,"HLCS",10619,2.44871986948895,0.466257789981086,46.8754103990605,58,0.287222394127412,1.46204486034235,11.9436346992431,11.90365007799,-0.334777664086217,0.266382301817958,0.263922625784715,-0.923363157558399,0.115408212562879,0.112720038834942,-2.32927420695673,0.199694844854607,0.197095863938169,-1.30147621904322
"THA",2019,"SES",29746,2.67310702274291,0.674448143289234,109.557711120026,87,0.152379295810994,1.45704573986062,16.043336350168,15.9765208700577,-0.416468736003262,0.348557219794626,0.34583559731471,-0.780825163087739,0.197293261833842,0.193565607544482,-1.88939766858283,0.306341666491971,0.303465284984207,-0.938945570382965
