welfare_dec,weight,x,code,year,survname,mod,survey_coverage,datatype,use_imputed,use_microdata,use_bin,use_groupdata,rep_year,comparability,ref_year
2.3610496520996094,1158.9957275390625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.5644132494926453,842.6378173828125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.397749900817871,563.0569458007812,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.2751891613006592,812.8841552734375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.0648932456970215,580.860107421875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.7031943798065186,774.4801635742188,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.825864315032959,748.8870239257812,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.091858148574829,843.0375366210938,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.953031301498413,1263.956787109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.7022249698638916,1037.5,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.1761637926101685,1263.956787109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.6897386312484741,377.55316162109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.3007732629776,1437.446533203125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
14.915973663330078,169.412353515625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.4366692304611206,1037.5,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.9265460968017578,919.816650390625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.9811616539955139,606.9550170898438,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.460277795791626,580.860107421875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.859919309616089,518.379638671875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.080845355987549,1180.11865234375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.077621340751648,774.4801635742188,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.9038352966308594,753.21337890625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.789475917816162,464.5052490234375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.575037002563477,2349.554443359375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.13472580909729,387.2400817871094,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.331482410430908,929.010498046875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.555403470993042,580.860107421875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
7.234414100646973,421.5187683105469,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.7601041197776794,535.5381469726562,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.136390447616577,228.09091186523438,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.934185266494751,1149.770751953125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.844953536987305,983.4322509765625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.796675682067871,518.75,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.3360340595245361,910.4324951171875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
5.590085029602051,2391.1396484375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.289548635482788,2781.58984375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.603729009628296,522.1232299804688,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.864211320877075,1126.1138916015625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.2002434730529785,187.2217559814453,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.553562641143799,217.37632751464844,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.535987377166748,927.1965942382812,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.0642127990722656,811.5037841796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.6038986444473267,1053.2972412109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.529765248298645,1005.2027587890625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
5.554197311401367,342.1363525390625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
11.37195873260498,1044.2464599609375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
7.37218713760376,983.4322509765625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
6.793612957000732,148.39999389648438,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.676797866821289,486.5491943359375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.456935167312622,445.8113098144531,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.0008710622787476,1352.5062255859375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.726712942123413,750.7426147460938,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.61631965637207,1256.50341796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.0325568914413452,580.631591796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
5.302457809448242,783.184814453125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.28155255317688,116.12631225585938,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
8.107528686523438,261.0616149902344,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.0525436401367188,421.5187683105469,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.5347778797149658,1036.75927734375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.687174081802368,226.5319061279297,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.281836748123169,696.7578735351562,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.830085277557373,162.1830596923828,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
22.827045440673828,261.0616149902344,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.690169334411621,777.5694580078125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.861392617225647,631.9783935546875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.2761120796203613,1082.0050048828125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.0296189785003662,464.5052490234375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.3228421211242676,1256.50341796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.733290433883667,193.6200408935547,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
7.700037002563477,348.3789367675781,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.9380199909210205,631.9783935546875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.340750217437744,570.227294921875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.157692313194275,1757.4979248046875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.542267322540283,786.7457885742188,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.7531874179840088,1739.0106201171875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.0142054557800293,2391.1396484375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.71900475025177,1521.63427734375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
11.601323127746582,1376.80517578125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.185899496078491,162.1830596923828,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.8140427470207214,1263.956787109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.6972572803497314,459.9083251953125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.717097759246826,342.1363525390625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.1008827686309814,4312.33984375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.2999227046966553,1114.5283203125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.0350630283355713,151.73875427246094,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.2755450010299683,348.3789367675781,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.225240468978882,842.6378173828125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.5317221283912659,1053.796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.6425461769104004,632.2781372070312,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
6.716627597808838,434.7526550292969,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.2772536277771,162.1830596923828,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
9.864377975463867,590.059326171875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.9620561599731445,453.0638122558594,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.4398502111434937,1082.0050048828125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.3391218185424805,187.68565368652344,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.1129724979400635,1784.013671875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.0684473514556885,178.51271057128906,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.22887921333313,228.09091186523438,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.564119815826416,421.5187683105469,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.7677760124206543,778.125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.3117526769638062,1310.55224609375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.0464377403259277,1053.796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.892324924468994,753.902099609375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.431119918823242,528.574462890625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.9996675252914429,958.2977294921875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.33568403124809265,1757.4979248046875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.7367191314697266,1082.0050048828125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.431195020675659,518.75,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.537318229675293,169.412353515625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.7132182121276855,210.75938415527344,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
16.149757385253906,416.5296630859375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.2691707611083984,774.4801635742188,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.3030362129211426,677.6494140625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.0261318683624268,1086.881591796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.6047834157943726,777.5694580078125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.440524101257324,776.8464965820312,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.0430001020431519,1185.886474609375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.9301101565361023,1942.1162109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.0178768634796143,561.665283203125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.6207563877105713,1114.5283203125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
29.338682174682617,226.5319061279297,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.904721260070801,393.3728942871094,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.2088193893432617,1005.2027587890625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.7312161922454834,541.0025024414062,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.6791155338287354,251.30068969726562,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
7.466353416442871,689.8624877929688,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.371576189994812,631.9783935546875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.7044751644134521,3608.0,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.7879544496536255,1475.315673828125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.8382606506347656,753.902099609375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.796501398086548,229.95416259765625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.7635985612869263,684.272705078125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
5.366537094116211,1475.315673828125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.228424072265625,1004.2845458984375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.5381925106048584,753.21337890625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
5.230771541595459,1352.5062255859375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.321578025817871,1264.5562744140625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.4112865924835205,2008.569091796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.6420366764068604,210.65945434570312,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.526844024658203,843.0375366210938,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.5337094068527222,1577.0999755859375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.9123655557632446,342.1363525390625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.000894784927368,1577.0999755859375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.000370502471924,210.75938415527344,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
5.67606258392334,1126.1138916015625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.4948174953460693,843.0375366210938,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.2784067392349243,486.5491943359375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.004117488861084,1548.9603271484375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.307187557220459,1149.770751953125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.692895531654358,778.125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.200817584991455,421.5187683105469,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.851415991783142,1622.593994140625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.4561598598957062,1082.0050048828125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
8.435068130493164,377.55316162109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.4146337509155273,518.75,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.4973978996276855,891.6226196289062,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
14.033889770507812,196.6864471435547,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.451481342315674,742.0,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.3844681978225708,464.5052490234375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.8828320503234863,421.5187683105469,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.8307405710220337,303.4775085449219,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
7.3955278396606445,297.52117919921875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.720508337020874,1185.886474609375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.8680014610290527,210.75938415527344,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.9997563362121582,1182.824951171875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.1733633279800415,1053.796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.4251868426799774,387.2400817871094,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.7607349157333374,1082.0050048828125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.077906847000122,632.2781372070312,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.1263059377670288,1062.1712646484375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.4280749559402466,1016.47412109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.2794153690338135,421.5187683105469,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.173382043838501,1916.595458984375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.5350103378295898,1784.013671875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.9063129425048828,508.237060546875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
64.25822448730469,522.1232299804688,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.492696523666382,1264.5562744140625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.2459633350372314,2591.898193359375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.8857386708259583,1814.3287353515625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.951345443725586,958.2977294921875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.983851671218872,689.8624877929688,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.819380521774292,296.79998779296875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.1032235622406006,1016.47412109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.171093225479126,1556.25,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.0592784881591797,810.915283203125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.8403759002685547,1053.796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.9225987195968628,348.3789367675781,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
10.088262557983398,522.1232299804688,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.9197396039962769,1893.5087890625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.998077630996704,1126.1138916015625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.912073016166687,648.7322387695312,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.8038811683654785,842.6378173828125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.0455284118652344,648.7322387695312,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.9818531274795532,1295.9490966796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.1989548206329346,2086.1923828125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.9526078701019287,1622.593994140625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
7.419910907745361,453.0638122558594,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.2702724933624268,1086.881591796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.0547267198562622,1053.2972412109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.1793253421783447,774.4801635742188,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
5.054317474365234,393.3728942871094,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
11.227486610412598,393.3728942871094,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.1119091510772705,1036.75927734375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.269131183624268,459.9083251953125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.844677686691284,463.5982971191406,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.8437578082084656,776.8464965820312,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.523845195770264,778.125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.763977289199829,486.5491943359375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.142014503479004,632.2781372070312,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.389899253845215,1158.9957275390625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.383587598800659,456.18182373046875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.236583709716797,59.50423812866211,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.6208572387695312,1942.1162109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
5.895089626312256,297.74896240234375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.6601569652557373,1086.881591796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.8207552433013916,393.3728942871094,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.0188605785369873,1158.9957275390625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.7805611491203308,1365.6488037109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
10.18183708190918,261.0616149902344,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
8.344401359558105,1044.2464599609375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.9874035120010376,303.4775085449219,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.0759873390197754,231.7991485595703,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.3734636306762695,193.6200408935547,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.524137020111084,178.51271057128906,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.8863720893859863,377.55316162109375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
0.9926620125770569,1739.0106201171875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.1230740547180176,1053.796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.7646443843841553,1053.796875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.158365249633789,695.3974609375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.2739908695220947,1459.6475830078125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
2.3285653591156006,210.75938415527344,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.132256984710693,148.87448120117188,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.3007125854492188,968.1002197265625,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.7269736528396606,958.2977294921875,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
1.0966590642929077,1916.595458984375,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
4.401736736297607,357.0254211425781,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.045044183731079,1304.2579345703125,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
3.1542584896087646,251.30068969726562,1,MWI,1997,IHS-I,GPWG,N,c,0,1,0,0,1997,0,1997.83
