reporting_level,bin,avg_welfare,pop_share,welfare_share,quantile,pop,cum_pop_share,cum_welfare_share
national,12385,2.8560123443603516,5e-05,2.470749463047516e-05,2.8560123443603516,483.3324045991898,0.61924999999994,0.18917407416021428
national,12386,2.856124225980373,5e-05,2.470846252353465e-05,2.8568832874298096,483.3324045991898,0.61929999999994,0.18919878262273782
national,12387,2.8568832874298096,5e-05,2.471502919917357e-05,2.8568832874298096,483.3324045991898,0.61934999999994,0.189223497651937
national,12388,2.857039158289584,5e-05,2.4716377645176796e-05,2.8570990562438965,483.3324045991898,0.61939999999994,0.18924821402958217
national,12389,2.8571183131772875,5e-05,2.4717062417764273e-05,2.857225179672241,483.3324045991898,0.61944999999994,0.18927293109199994
national,12390,2.8574714329410713,5e-05,2.4720117273141505e-05,2.857495069503784,483.3324045991898,0.61949999999994,0.18929765120927308
national,12391,2.8575436767372127,5e-05,2.4720742257556844e-05,2.857581377029419,483.3324045991898,0.61954999999994,0.18932237195153065
national,12392,2.857593091189824,5e-05,2.472116974426746e-05,2.857677698135376,483.3324045991898,0.61959999999994,0.18934709312127493
national,12393,2.857677698135376,5e-05,2.472190168285906e-05,2.857677698135376,483.3324045991898,0.61964999999994,0.1893718150229578
national,12394,2.857677698135376,5e-05,2.472190168285906e-05,2.857677698135376,483.3324045991898,0.61969999999994,0.18939653692464067
national,12395,2.8578770707715813,5e-05,2.4723626464738324e-05,2.8579061031341553,483.3324045991898,0.61974999999994,0.18942126055110542
national,12396,2.8579061031341553,5e-05,2.4723877625047146e-05,2.8579061031341553,483.3324045991898,0.61979999999994,0.18944598442873048
national,12397,2.8579061031341553,5e-05,2.4723877625047146e-05,2.8579061031341553,483.3324045991898,0.61984999999994,0.18947070830635554
national,12398,2.8579061031341553,5e-05,2.4723877625047146e-05,2.8579061031341553,483.3324045991898,0.6198999999999399,0.1894954321839806
national,12399,2.8587126857539578,5e-05,2.473085540852457e-05,2.859036684036255,483.3324045991898,0.6199499999999399,0.18952016303938912
national,12400,2.859036684036255,5e-05,2.4733658332621153e-05,2.859036684036255,483.3324045991898,0.6199999999999399,0.18954489669772173
national,12401,2.859036684036255,5e-05,2.4733658332621153e-05,2.859036684036255,483.3324045991898,0.6200499999999399,0.18956963035605434
national,12402,2.8591448025022124,5e-05,2.4734593670461123e-05,2.859253406524658,483.3324045991898,0.6200999999999399,0.18959436494972481
national,12403,2.8592534065246586,5e-05,2.4735533208872688e-05,2.859253406524658,483.3324045991898,0.6201499999999399,0.18961910048293368
national,12404,2.8592534065246586,5e-05,2.4735533208872688e-05,2.859253406524658,483.3324045991898,0.6201999999999399,0.18964383601614254
national,12405,2.8592714456310695,5e-05,2.4735689266014974e-05,2.8593006134033203,483.3324045991898,0.6202499999999399,0.18966857170540855
national,12406,2.8602170205876822,5e-05,2.4743869478614317e-05,2.860234260559082,483.3324045991898,0.6202999999999399,0.18969331557488717
national,12407,2.8603060759313617,5e-05,2.4744639900503464e-05,2.8606276512145996,483.3324045991898,0.6203499999999399,0.18971806021478768
national,12408,2.8609478586574464,5e-05,2.475019199249284e-05,2.8609933853149414,483.3324045991898,0.6203999999999399,0.18974281040678018
national,12409,2.8612045726766158,5e-05,2.4752412837323117e-05,2.861659288406372,483.3324045991898,0.6204499999999399,0.1897675628196175
national,12410,2.8616642027900747,5e-05,2.4756389118652127e-05,2.861668348312378,483.3324045991898,0.6204999999999399,0.18979231920873615
national,12411,2.861845596045399,5e-05,2.4757958360077424e-05,2.862157106399536,483.3324045991898,0.6205499999999399,0.18981707716709623
national,12412,2.8621972852230413,5e-05,2.4761000839387905e-05,2.8628945350646973,483.3324045991898,0.6205999999999399,0.18984183816793562
national,12413,2.8628945350646973,5e-05,2.4767032779954558e-05,2.8628945350646973,483.3324045991898,0.6206499999999399,0.18986660520071558
national,12414,2.8628945350646973,5e-05,2.4767032779954558e-05,2.8628945350646973,483.3324045991898,0.6206999999999399,0.18989137223349553
