reporting_level,welfare,weight,quantile_point
national,0.6440200419908317,483.3324045991898,326
national,0.6441403109296115,483.3324045991898,327
national,0.6446407450118243,483.3324045991898,328
national,0.6455173568393224,483.3324045991898,329
national,0.6456996064361447,483.3324045991898,330
national,0.6458818560329669,483.3324045991898,331
national,0.6459792430428689,483.3324045991898,332
national,0.6460486289295474,483.3324045991898,333
national,0.6461180148162258,483.3324045991898,334
national,0.6463287132634487,483.3324045991898,335
national,0.6467568059259442,483.3324045991898,336
national,0.6471848985884399,483.3324045991898,337
national,0.6476129912509355,483.3324045991898,338
national,0.6480464131592829,483.3324045991898,339
national,0.6485273552040238,483.3324045991898,340
national,0.6490082972487646,483.3324045991898,341
national,0.6507695571617151,483.3324045991898,342
national,0.6531631534680834,483.3324045991898,343
national,0.6558857285692623,483.3324045991898,344
national,0.6565255908258665,483.3324045991898,345
national,0.6570208511937361,483.3324045991898,346
national,0.6574752311140428,483.3324045991898,347
national,0.6576582366120358,483.3324045991898,348
national,0.6577742152202151,483.3324045991898,349
national,0.6578089126186172,483.3324045991898,350
national,0.6578436100170194,483.3324045991898,351
national,0.657982626558086,483.3324045991898,352
national,0.6583312142670887,483.3324045991898,353
national,0.6586798019760914,483.3324045991898,354
national,0.659028389685094,483.3324045991898,355
national,0.6595000883804053,483.3324045991898,356
national,0.6599956743506395,483.3324045991898,357
national,0.660249907725976,483.3324045991898,358
national,0.6604501019265328,483.3324045991898,359
national,0.6607361891939744,483.3324045991898,360
national,0.6608812040702119,483.3324045991898,361
national,0.6609797136760375,483.3324045991898,362
national,0.6610782232818629,483.3324045991898,363
national,0.6611767328876885,483.3324045991898,364
national,0.6613259585696789,483.3324045991898,365
national,0.6615371923706811,483.3324045991898,366
national,0.6617484261716833,483.3324045991898,367
national,0.662973387228006,483.3324045991898,368
national,0.6634343007992439,483.3324045991898,369
national,0.6634623564023103,483.3324045991898,370
national,0.6634904120053768,483.3324045991898,371
national,0.6635184676084432,483.3324045991898,372
national,0.6639795091384522,483.3324045991898,373
national,0.6645715789849954,483.3324045991898,374
national,0.6651012792181252,483.3324045991898,375
national,0.6655754594174694,483.3324045991898,376
national,0.6664814972577175,483.3324045991898,377
national,0.6681938822778329,483.3324045991898,378
national,0.6691782672459785,483.3324045991898,379
national,0.6696881122182371,483.3324045991898,380
national,0.6701979571904958,483.3324045991898,381
national,0.6712046425862082,483.3324045991898,382
national,0.6726139330581404,483.3324045991898,383
national,0.6727854818116812,483.3324045991898,384
national,0.672897555833935,483.3324045991898,385
national,0.6729768996377221,483.3324045991898,386
national,0.6730562434415094,483.3324045991898,387
national,0.6731355872452965,483.3324045991898,388
national,0.6732149310490837,483.3324045991898,389
national,0.6737758044957337,483.3324045991898,390
national,0.6746470101202289,483.3324045991898,391
national,0.675518215744724,483.3324045991898,392
national,0.6769500284616922,483.3324045991898,393
national,0.6785135091657738,483.3324045991898,394
national,0.6799352431069723,483.3324045991898,395
national,0.6799511473675156,483.3324045991898,396
national,0.6800103441303041,483.3324045991898,397
national,0.6801311703642211,483.3324045991898,398
national,0.6802481390496986,483.3324045991898,399
national,0.6803467930207635,483.3324045991898,400
national,0.6815028745122386,483.3324045991898,401
national,0.6830452928651065,483.3324045991898,402
national,0.684432430321046,483.3324045991898,403
national,0.6846371621749596,483.3324045991898,404
national,0.6850063231185645,483.3324045991898,405
national,0.6855872324335495,483.3324045991898,406
national,0.6861681417485346,483.3324045991898,407
national,0.6869424315063796,483.3324045991898,408
national,0.6881729736823173,483.3324045991898,409
national,0.6893325070067967,483.3324045991898,410
national,0.6900383025859901,483.3324045991898,411
national,0.6907440981651836,483.3324045991898,412
national,0.6919644039583808,483.3324045991898,413
national,0.6925650332875113,483.3324045991898,414
national,0.6935502013795305,483.3324045991898,415
national,0.693616714538327,483.3324045991898,416
national,0.6936832276971235,483.3324045991898,417
national,0.69374974085592,483.3324045991898,418
national,0.6938162540147166,483.3324045991898,419
national,0.6938573132873166,483.3324045991898,420
national,0.6938773433347126,483.3324045991898,421
national,0.6946805021861924,483.3324045991898,422
national,0.6955330753321112,483.3324045991898,423
national,0.6957573451603773,483.3324045991898,424
national,0.6959816149886436,483.3324045991898,425
national,0.6962058848169098,483.3324045991898,426
national,0.6964301546451761,483.3324045991898,427
national,0.6966708315204863,483.3324045991898,428
national,0.6969306671263018,483.3324045991898,429
national,0.6976725813265124,483.3324045991898,430
national,0.6981172192873439,483.3324045991898,431
national,0.6983762238055706,483.3324045991898,432
national,0.6985873069293986,483.3324045991898,433
national,0.6987983900532267,483.3324045991898,434
national,0.6990304000441777,483.3324045991898,435
national,0.699376249080173,483.3324045991898,436
national,0.6997049558213774,483.3324045991898,437
national,0.6999382585573763,483.3324045991898,438
national,0.7001715612933753,483.3324045991898,439
national,0.7004656869328595,483.3324045991898,440
national,0.7008707964869288,483.3324045991898,441
national,0.7012759060409982,483.3324045991898,442
national,0.7013428154052165,483.3324045991898,443
